id,task_name,model_name_or_path,per_device_train_batch_size,per_device_eval_batch_size,weight_decay,lr_scheduler_type,warmup_steps_fraction,report_to,insert_dropout,catch_dropout,training_size,beta1,beta2,early_stopping_patience,early_stopping_min_delta,original_gradient_fraction,num_train_epochs,learning_rate,run_generation,max_train_steps,evaluation_steps,param_config_id,seed,output_dir,dataset_seed
736,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,400,6e-05,18_sweeps,,4.0,,,,1.0
737,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,400,4e-05,18_sweeps,,4.0,,,,1.0
738,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,400,2e-05,18_sweeps,,4.0,,,,1.0
739,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,400,1e-05,18_sweeps,,4.0,,,,1.0
740,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,400,8e-06,18_sweeps,,4.0,,,,1.0
741,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,400,6e-05,18_sweeps,,4.0,,,,1.0
742,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,400,4e-05,18_sweeps,,4.0,,,,1.0
743,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,400,2e-05,18_sweeps,,4.0,,,,1.0
744,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,400,1e-05,18_sweeps,,4.0,,,,1.0
745,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,400,8e-06,18_sweeps,,4.0,,,,1.0
746,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
747,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
748,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
749,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
750,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
751,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
752,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
753,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
754,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
755,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
756,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
757,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
758,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
759,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
760,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
761,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
762,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
763,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
764,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
765,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
766,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
767,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
768,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
769,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
770,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
771,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
772,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
773,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
774,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
775,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
776,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
777,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
778,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
779,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
780,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
781,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
782,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
783,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
784,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
785,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
786,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
787,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
788,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
789,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
790,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
791,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
792,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
793,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
794,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
795,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
796,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
797,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
798,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
799,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
800,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
801,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
802,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
803,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
804,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
805,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
806,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
807,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
808,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
809,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
810,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
811,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
812,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
813,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
814,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
815,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
816,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
817,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
818,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
819,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
820,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
821,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
822,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
823,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
824,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
825,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
826,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
827,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
828,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
829,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
830,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
831,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
832,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
833,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
834,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
835,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
836,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
837,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
838,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
839,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
840,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
841,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
842,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
843,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
844,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
845,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
846,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
847,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
848,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
849,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
850,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
851,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
852,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
853,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
854,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
855,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
856,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
857,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
858,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
859,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
860,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
861,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
862,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
863,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
864,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
865,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
866,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
867,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
868,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
869,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
870,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
871,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
872,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
873,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
874,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
875,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
876,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
877,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
878,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
879,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
880,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
881,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
882,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
883,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
884,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
885,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
886,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
887,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
888,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
889,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
890,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
891,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
892,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
893,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
894,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
895,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
896,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
897,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
898,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
899,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
900,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
901,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
902,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
903,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
904,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
905,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
906,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
