"Name","Runtime","Notes","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","catch_dropout","insert_dropout","learning_rate","max_train_steps","model_name_or_path","num_warmup_steps","training_size","use_modded","beta1","beta2","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","lr_scheduler_type","max_length","num_train_epochs","original_gradient_fraction","output_dir","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task_name","train_data_frac","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","epoch","eval_loss","train_loss","accuracy.max","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","eval_loss.min","eval_p_max","eval_p_var","f1","matthews_correlation","pearson","spearmanr","train_p_max","train_p_var"
"sweep_12a_01_modded/run_45","279","-","gen_12","ikg6moci","finished","ricu","","","2023-10-20T12:36:52.000Z","2023-10-21T09:45:21.000Z","2023-10-20T12:41:31.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.000005","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_45","false","pcid_0029","32","32","false","all","12a","3","cola","","false","0.1","0.01","true","","17","0.9465006660012638","0.1949838524434104","","0.9834964871406556","0.4732138216495514","","","","0.9767858982086182","0.4629327058792114","","","","0.4560154185575597","1","268","","","","0.6066332644639029","12","1742","","","","","","","","","","","0.5909585115904812","","","",""
"sweep_12a_01_modded/run_30","219","-","gen_12","ihh5yxt7","finished","ricu","","","2023-10-20T11:35:03.000Z","2023-10-21T09:45:28.000Z","2023-10-20T11:38:42.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_30","false","pcid_0030","32","32","false","all","12a","2","cola","","false","0.1","0.01","true","","13","1.1052799224853516","0.18961396857873716","","0.9761104583740234","0.4636712968349457","","","","0.9758278727531432","0.4629269242286682","","","","0.4609370512120864","3","536","","","","0.5796941781913538","8","1206","","","","","","","","","","","0.5410039366652665","","","",""
"sweep_12a_03_modded/run_17","275","-","gen_12","jjhkwg4o","finished","ricu","","","2023-10-22T17:40:06.000Z","2023-10-22T17:44:41.000Z","2023-10-22T17:44:41.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.000005","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_17","false","pcid_0063","32","32","false","all","12a","3","stsb","","false","0.1","0.01","true","","12","0.5993393659591675","0.5983111487494575","","1","NaN","","","","1","NaN","","","","0.5531059900919596","5","540","","","","","","","0.8766211687477614","7","720","0.8727549609523364","7","720","","","","","","0.8716449432319819","0.8674816708410016","",""
"sweep_12a_03_modded/run_12","254","-","gen_12","jmx2fofg","finished","ricu","","","2023-10-22T14:55:01.000Z","2023-10-22T14:59:15.000Z","2023-10-22T14:59:15.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.000005","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_12","false","pcid_0057","32","32","false","all","12a","4","stsb","","false","0.1","0.01","true","","11","0.6698790391286215","0.7720863342285156","","1","NaN","","","","1","NaN","","","","0.5978825887044271","6","630","","","","","","","0.8589750954063629","4","450","0.8593979357321487","6","630","","","","","","0.8529458834389361","0.8541559321192456","",""
"sweep_12a_03_modded/run_02","186","-","gen_12","jo3gk4k4","finished","ricu","","","2023-10-22T10:27:27.000Z","2023-10-22T10:30:33.000Z","2023-10-22T10:30:33.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.00001","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_02","false","pcid_0048","32","32","false","all","12a","3","stsb","","false","0.1","0.01","true","","8","0.5466744899749756","0.26925777859157984","","1","NaN","","","","1","NaN","","","","0.5031590461730957","3","360","","","","","","","0.8863103984861546","3","360","0.8817965792836607","3","360","","","","","","0.8806498482710958","0.8751423825266249","",""
"sweep_12a_01_modded/run_28","144","-","gen_12","iemfyiqz","finished","ricu","","","2023-10-20T11:26:51.000Z","2023-10-21T09:45:29.000Z","2023-10-20T11:29:15.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_28","false","pcid_0028","32","32","false","all","12a","2","cola","","false","0.1","0.01","true","","8","0.9121075237498564","0.18256587412819933","","0.9655663967132568","0.4490778148174286","","","","0.9625832438468932","0.4406169056892395","","","","0.4341699656318216","1","268","","","","0.5760641813710272","3","536","","","","","","","","","","","0.5650459791482846","","","",""
"sweep_12a_03_modded/run_16","191","-","gen_12","jrrlajgd","finished","ricu","","","2023-10-22T16:26:37.000Z","2023-10-22T16:29:48.000Z","2023-10-22T16:29:48.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_16","false","pcid_0060","32","32","false","all","12a","5","stsb","","false","0.1","0.01","true","","8","0.5465512275695801","0.36009521484375","","1","NaN","","","","1","NaN","","","","0.4975077311197917","3","360","","","","","","","0.8843751591610294","3","360","0.8817120080509953","3","360","","","","","","0.8815952529320072","0.8772160440981863","",""
"sweep_12a_01_modded/run_63","424","-","gen_12","jugusf9a","finished","ricu","","","2023-10-20T13:49:03.000Z","2023-10-21T09:45:14.000Z","2023-10-20T13:56:07.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_63","false","pcid_0031","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","26","1.0860579995548023","0.2929421609907008","","0.9879741668701172","0.4808416962623596","","","","0.9812052249908448","0.470761775970459","","","","0.4740336362053366","2","402","","","","0.6181253608052198","21","2948","","","","","","","","","","","0.5987107026018142","","","",""
"sweep_12a_03_modded/run_13","237","-","gen_12","idct0rfr","finished","ricu","","","2023-10-22T16:30:04.000Z","2023-10-22T16:34:01.000Z","2023-10-22T16:34:01.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.000005","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_13","false","pcid_0061","32","32","false","all","12a","1","stsb","","false","0.1","0.01","true","","10","0.6238721609115601","0.5058348337809245","","1","NaN","","","","1","NaN","","","","0.5703935623168945","4","450","","","","","","","0.8667507515220234","4","450","0.8646555123095216","5","540","","","","","","0.8622375998608542","0.8608229189206839","",""
"sweep_12a_03_modded/run_14","1063","-","gen_12","hrb28jdm","finished","ricu","","","2023-10-22T15:27:03.000Z","2023-10-22T15:44:46.000Z","2023-10-22T15:44:46.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.00001","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_14","false","pcid_0058","32","32","false","all","12a","5","stsb","","false","0.1","0.01","true","","49","0.5172088940938314","0.32016434139675565","","1","NaN","","","","1","NaN","","","","0.4877872467041016","42","3870","","","","","","","0.8858128521806768","44","4050","0.8816672339987837","44","4050","","","","","","0.8852556273770862","0.8808902121109301","",""
"sweep_12a_03_modded/run_06","271","-","gen_12","hpj67dwv","finished","ricu","","","2023-10-22T12:39:46.000Z","2023-10-22T12:44:17.000Z","2023-10-22T12:44:17.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.000005","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_06","false","pcid_0053","32","32","false","all","12a","2","stsb","","false","0.1","0.01","true","","12","0.6729451020558676","0.36118206448025175","","1","NaN","","","","1","NaN","","","","0.6062844196955363","3","360","","","","","","","0.8591444193249147","5","540","0.8600590127002329","7","720","","","","","","0.8552199084703522","0.8575873099290658","",""
"sweep_12a_01_modded/run_18","141","-","gen_12","km7sg7b4","finished","ricu","","","2023-10-20T10:47:58.000Z","2023-10-21T09:45:33.000Z","2023-10-20T10:50:19.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.00001","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_18","false","pcid_0018","32","32","false","all","12a","2","cola","","false","0.1","0.01","true","","8","0.7972239326028263","0.12123486533093808","","0.9568217992782592","0.43375617265701294","","","","0.965480625629425","0.4455767869949341","","","","0.45366158204920154","3","536","","","","0.5730833336901754","3","536","","","","","","","","","","","0.5500076387953896","","","",""
"sweep_12a_01_modded/run_57","176","-","gen_12","kolcxrc2","finished","ricu","","","2023-10-20T13:25:51.000Z","2023-10-21T09:45:16.000Z","2023-10-20T13:28:47.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.000005","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_57","false","pcid_0025","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","10","0.7514033037073472","0.3674869252674615","","0.942691683769226","0.41224533319473267","","","","0.924339473247528","0.3832264244556427","","","","0.4464657727409811","1","268","","","","0.5632438806829574","5","804","","","","","","","","","","","0.5494290563647769","","","",""
"sweep_12a_01_modded/run_39","360","-","gen_12","ktnptipf","finished","ricu","","","2023-10-20T12:09:34.000Z","2023-10-21T09:45:25.000Z","2023-10-20T12:15:34.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_39","false","pcid_0023","32","32","false","all","12a","3","cola","","false","0.1","0.01","true","","22","1.081667283002068","0.08884950182331142","","0.984133780002594","0.47502636909484863","","","","0.9898627996444702","0.4831644892692566","","","","0.44374289232141834","2","402","","","","0.6056594364604692","17","2412","","","","","","","","","","","0.5986729380711309","","","",""
"sweep_12a_01_modded/run_14","175","-","gen_12","kww66v81","finished","ricu","","","2023-10-20T10:35:21.000Z","2023-10-21T09:45:35.000Z","2023-10-20T10:38:16.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_14","false","pcid_0030","32","32","false","all","12a","1","cola","","false","0.1","0.01","true","","10","0.866756887996898","0.19863114428164355","","0.9689717292785645","0.45070680975914","","","","0.9616518020629884","0.4403621256351471","","","","0.4551256404203527","3","536","","","","0.6092108591834291","5","804","","","","","","","","","","","0.5873813216133799","","","",""
"sweep_12a_01_modded/run_25","282","-","gen_12","hnmadujo","finished","ricu","","","2023-10-20T11:13:13.000Z","2023-10-21T09:45:30.000Z","2023-10-20T11:17:55.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.000005","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_25","false","pcid_0025","32","32","false","all","12a","2","cola","","false","0.1","0.01","true","","17","1.0659371544333065","0.297339539029705","","0.9801145195961","0.4706801772117615","","","","0.9716007709503174","0.4571097195148468","","","","0.42354656668270335","2","402","","","","0.5865803156957233","12","1742","","","","","","","","","","","0.5762564573315502","","","",""
"sweep_12a_03_modded/run_09","280","-","gen_12","hk6520gm","finished","ricu","","","2023-10-22T13:56:50.000Z","2023-10-22T14:01:30.000Z","2023-10-22T14:01:30.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.000005","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_09","false","pcid_0055","32","32","false","all","12a","3","stsb","","false","0.1","0.01","true","","12","0.605616013209025","0.32366180419921875","","1","NaN","","","","1","NaN","","","","0.5271419684092203","6","630","","","","","","","0.8767306589069173","6","630","0.8722719873098518","7","720","","","","","","0.872742445641632","0.8690097946700185","",""
"sweep_12a_01_modded/run_54","194","-","gen_12","ld38htks","finished","ricu","","","2023-10-20T13:14:47.000Z","2023-10-21T09:45:17.000Z","2023-10-20T13:18:01.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.00001","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_54","false","pcid_0022","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","11","0.8694979723762063","0.15247567020245453","","0.9717323184013368","0.4544549584388733","","","","0.9673221707344056","0.4459801912307739","","","","0.4527572744032916","1","268","","","","0.5763039842941985","6","938","","","","","","","","","","","0.5413814437020807","","","",""
"sweep_12a_03_modded/run_09","300","-","gen_12","hj34uodl","finished","ricu","","","2023-10-22T14:22:41.000Z","2023-10-22T14:27:41.000Z","2023-10-22T14:27:41.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.00001","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_09","false","pcid_0056","32","32","false","all","12a","2","stsb","","false","0.1","0.01","true","","13","0.6310059626897176","0.49214354621039497","","1","NaN","","","","1","NaN","","","","0.5654942194620768","4","450","","","","","","","0.8652138465550775","4","450","0.8634078904531922","8","810","","","","","","0.8616999215971015","0.859944610486153","",""
"sweep_12a_03_modded/run_16","277","-","gen_12","llcdr1mc","finished","ricu","","","2023-10-22T17:03:35.000Z","2023-10-22T17:08:12.000Z","2023-10-22T17:08:12.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_16","false","pcid_0062","32","32","false","all","12a","3","stsb","","false","0.1","0.01","true","","12","0.5720846255620321","0.39166412353515623","","1","NaN","","","","1","NaN","","","","0.5139406522115072","4","450","","","","","","","0.8785142873597116","7","720","0.8734269756503791","7","720","","","","","","0.8766605120600044","0.872254163454151","",""
"sweep_12a_01_modded/run_56","239","-","gen_12","hijg4vdj","finished","ricu","","","2023-10-20T13:21:34.000Z","2023-10-21T09:45:16.000Z","2023-10-20T13:25:33.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_56","false","pcid_0024","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","14","1.0787756302777458","0.19385279470415256","","0.978740930557251","0.46774396300315857","","","","0.9729850888252258","0.4584051072597504","","","","0.44294604133157167","1","268","","","","0.5918196134489918","9","1340","","","","","","","","","","","0.5859365260699386","","","",""
"sweep_12a_03_modded/run_04","601","-","gen_12","hc9g2znq","finished","ricu","","","2023-10-22T11:21:21.000Z","2023-10-22T11:31:22.000Z","2023-10-22T11:31:22.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.00001","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_04","false","pcid_0050","32","32","false","all","12a","3","stsb","","false","0.1","0.01","true","","28","0.5179645220438639","0.21730946434868703","","1","NaN","","","","1","NaN","","","","0.4895222187042236","23","2160","","","","","","","0.8860595307042847","23","2160","0.8813553423247463","23","2160","","","","","","0.8860117695861255","0.8810614880296889","",""
"sweep_12a_03_modded/run_13","275","-","gen_12","gva6jvvo","finished","ricu","","","2023-10-22T15:55:17.000Z","2023-10-22T15:59:52.000Z","2023-10-22T15:59:52.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.000005","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_13","false","pcid_0059","32","32","false","all","12a","3","stsb","","false","0.1","0.01","true","","12","0.6062371333440145","0.742494879828559","","1","NaN","","","","1","NaN","","","","0.5260536670684814","7","720","","","","","","","0.8783740929370818","7","720","0.8738651734612912","7","720","","","","","","0.8719695527544188","0.8674498327407663","",""
"sweep_12a_03_modded/run_08","777","-","gen_12","gradi2jv","finished","ricu","","","2023-10-22T13:14:15.000Z","2023-10-22T13:27:12.000Z","2023-10-22T13:27:12.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.00001","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_08","false","pcid_0054","32","32","false","all","12a","3","stsb","","false","0.1","0.01","true","","36","0.5147951443990072","0.14536873499552408","","1","NaN","","","","1","NaN","","","","0.48711522420247394","31","2880","","","","","","","0.8869992224280348","31","2880","0.882217508399397","25","2340","","","","","","0.8864900269914646","0.8817580009652568","",""
"sweep_12a_03_modded/run_15","235","-","gen_12","g74jptbo","finished","ricu","","","2023-10-22T16:04:47.000Z","2023-10-22T16:08:42.000Z","2023-10-22T16:08:42.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.000005","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_15","false","pcid_0059","32","32","false","all","12a","5","stsb","","false","0.1","0.01","true","","10","0.6019275983174642","0.579669189453125","","1","NaN","","","","1","NaN","","","","0.5300846894582113","5","540","","","","","","","0.8757025598796039","4","450","0.8729875892265478","5","540","","","","","","0.8720983864823807","0.8676789396602376","",""
"sweep_12a_01_modded/run_43","253","-","gen_12","g5wfnvob","finished","ricu","","","2023-10-20T12:26:46.000Z","2023-10-21T09:45:22.000Z","2023-10-20T12:30:59.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_43","false","pcid_0027","32","32","false","all","12a","3","cola","","false","0.1","0.01","true","","15","0.8302142760332893","0.2505640912411818","","0.967132568359375","0.4502181112766266","","","","0.9570233821868896","0.4338786005973816","","","","0.4550336949965534","2","402","","","","0.6020686660357452","10","1474","","","","","","","","","","","0.577705364544777","","","",""
"sweep_12a_03_modded/run_12","276","-","gen_12","g3fy1kbu","finished","ricu","","","2023-10-22T15:17:16.000Z","2023-10-22T15:21:52.000Z","2023-10-22T15:21:52.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.00001","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_12","false","pcid_0058","32","32","false","all","12a","3","stsb","","false","0.1","0.01","true","","12","0.5841797192891439","0.4907782660590278","","1","NaN","","","","1","NaN","","","","0.512685497601827","6","630","","","","","","","0.8814920846034193","7","720","0.8770436151537219","7","720","","","","","","0.8764360947497771","0.8714798123866435","",""
"sweep_12a_03_modded/run_11","448","-","gen_12","me43qw63","finished","ricu","","","2023-10-22T15:09:28.000Z","2023-10-22T15:16:56.000Z","2023-10-22T15:16:56.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.00001","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_11","false","pcid_0058","32","32","false","all","12a","2","stsb","","false","0.1","0.01","true","","20","0.6270684003829956","0.44275860256618926","","1","NaN","","","","1","NaN","","","","0.5692672729492188","11","1080","","","","","","","0.8651182179729973","15","1440","0.8625100606528936","8","810","","","","","","0.8624763848015102","0.8594784713748442","",""
"sweep_12a_01_modded/run_67","254","-","gen_12","mf72aa2a","finished","ricu","","","2023-10-20T14:09:29.000Z","2023-10-21T09:45:12.000Z","2023-10-20T14:13:43.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_67","false","pcid_0019","32","32","false","all","12a","5","cola","","false","0.1","0.01","true","","15","1.0005514481488396","0.1815838030914762","","0.976308047771454","0.4601376950740814","","","","0.9706071019172668","0.4509524405002594","","","","0.457453727722168","3","536","","","","0.5847971468238606","10","1474","","","","","","","","","","","0.5406003416615092","","","",""
"sweep_12a_01_modded/run_23","284","-","gen_12","mhmc8ml4","finished","ricu","","","2023-10-20T11:05:13.000Z","2023-10-21T09:45:31.000Z","2023-10-20T11:09:57.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_23","false","pcid_0023","32","32","false","all","12a","2","cola","","false","0.1","0.01","true","","17","1.0784291660084444","0.09093194221382712","","0.9808551669120787","0.4704370200634002","","","","0.9870380759239196","0.47953641414642334","","","","0.4506128255058737","2","402","","","","0.5982748932316474","12","1742","","","","","","","","","","","0.5685434392735081","","","",""
"sweep_12a_01_modded/run_65","160","-","gen_12","f5t7n0fb","finished","ricu","","","2023-10-20T14:00:43.000Z","2023-10-21T09:45:13.000Z","2023-10-20T14:03:23.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.000005","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_65","false","pcid_0017","32","32","false","all","12a","5","cola","","false","0.1","0.01","true","","9","0.9680649252498852","0.16792483827961024","","0.9742955565452576","0.4583815634250641","","","","0.9629074335098268","0.4408799111843109","","","","0.4471983068129596","2","402","","","","0.5975176047081228","4","670","","","","","","","","","","","0.5416905121171213","","","",""
"sweep_12a_01_modded/run_44","316","-","gen_12","mjymm7dv","finished","ricu","","","2023-10-20T12:31:18.000Z","2023-10-21T09:45:22.000Z","2023-10-20T12:36:34.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_44","false","pcid_0028","32","32","false","all","12a","3","cola","","false","0.1","0.01","true","","19","1.117034351124483","0.09397489633133162","","0.9855294823646544","0.477475106716156","","","","0.9886370897293092","0.48164570331573486","","","","0.4572590098661535","1","268","","","","0.5876475728279335","16","2278","","","","","","","","","","","0.5689445008605172","","","",""
"sweep_12a_03_modded/run_06","189","-","gen_12","mnaptpre","finished","ricu","","","2023-10-22T12:22:26.000Z","2023-10-22T12:25:35.000Z","2023-10-22T12:25:35.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.00001","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_06","false","pcid_0052","32","32","false","all","12a","3","stsb","","false","0.1","0.01","true","","8","0.5355328321456909","0.22834091186523436","","1","NaN","","","","1","NaN","","","","0.5029246807098389","3","360","","","","","","","0.882950558113516","3","360","0.8794246755136617","3","360","","","","","","0.8809906144648418","0.8762281056948578","",""
"sweep_12a_01_modded/run_15","174","-","gen_12","f5paeghh","finished","ricu","","","2023-10-20T10:38:34.000Z","2023-10-21T09:45:35.000Z","2023-10-20T10:41:28.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_15","false","pcid_0031","32","32","false","all","12a","1","cola","","false","0.1","0.01","true","","10","0.823666909161736","0.273616563028364","","0.9668902158737184","0.45003741979599","","","","0.958202600479126","0.4338890612125397","","","","0.4486158595365636","3","536","","","","0.5847123133152046","5","804","","","","","","","","","","","0.5728325558840909","","","",""
"sweep_12a_01_modded/run_50","205","-","gen_12","mnpuoweb","finished","ricu","","","2023-10-20T12:55:47.000Z","2023-10-21T09:45:19.000Z","2023-10-20T12:59:12.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.00001","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_50","false","pcid_0018","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","12","0.9078959296731388","0.11244385989744272","","0.9716476202011108","0.4557988345623016","","","","0.971846044063568","0.4556761085987091","","","","0.4169014201444738","3","536","","","","0.6085264610056894","7","1072","","","","","","","","","","","0.5697923500655584","","","",""
"sweep_12a_03_modded/run_16","258","-","gen_12","erps5t5h","finished","ricu","","","2023-10-22T16:44:12.000Z","2023-10-22T16:48:30.000Z","2023-10-22T16:48:30.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.000005","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_16","false","pcid_0061","32","32","false","all","12a","4","stsb","","false","0.1","0.01","true","","11","0.6727330684661865","0.6614894443088107","","1","NaN","","","","1","NaN","","","","0.5955039660135905","6","630","","","","","","","0.858681260535689","6","630","0.861423677341857","5","540","","","","","","0.8569141986243947","0.8568239926769923","",""
"sweep_12a_03_modded/run_17","789","-","gen_12","mu4jmy1o","finished","ricu","","","2023-10-22T17:08:34.000Z","2023-10-22T17:21:43.000Z","2023-10-22T17:21:43.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_17","false","pcid_0062","32","32","false","all","12a","4","stsb","","false","0.1","0.01","true","","36","0.6211538712183634","0.33523137834337025","","1","NaN","","","","1","NaN","","","","0.5746099551518759","31","2880","","","","","","","0.8665440058685343","31","2880","0.8644679943866859","25","2340","","","","","","0.8648339488248983","0.8623935890423698","",""
