"Name","Runtime","Notes","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","catch_dropout","early_stopping_patience","insert_dropout","learning_rate","max_train_steps","num_train_epochs","num_warmup_steps","output_dir","dataset_seed","beta1","beta2","early_stopping_min_delta","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","lr_scheduler_type","max_length","model_name_or_path","original_gradient_fraction","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","avg_grad_diff_all_classes","avg_grad_diff_per_class","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","epoch","eval_loss","eval_p_max","eval_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_train_p0","avg_train_p_max","avg_train_p_var","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","train_loss","train_p_max","train_p_var"
"18_SWP8_ID_192_MOD","294","-","NEW_GRAD_INPUT, SWP8, modded","z4rhjko8","finished","ricu","","","2023-12-30T05:09:31.000Z","2023-12-30T05:14:25.000Z","2023-12-30T05:14:25.000Z","","drax","","","","2","NVIDIA A40","0","25","0.24","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_192","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1080","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.614406779661017","0.00008130453352350742","{""values"":[68,63,49,59,62,60,50,60,36,44,32,27,32,19,22,20,15,11,9,3,10,6,1,4,1,1,0,2,0,1,0,1],""_type"":""histogram"",""bins"":[1.7583136013854528e-7,0.00001097763470170321,0.000021779438611702062,0.00003258124343119562,0.00004338304643169977,0.00005418484943220392,0.00006498664879472926,0.00007578845543321222,0.00008659026207169518,0.00009739206143422052,0.00010819386807270348,0.00011899566743522882,0.00012979746679775417,0.00014059928071219474,0.00015140108007472008,0.00016220287943724543,0.000173004693351686,0.00018380649271421134,0.0001946082920767367,0.00020541009143926203,0.0002162119053537026,0.00022701370471622795,0.0002378155040787533,0.00024861731799319386,0.0002594191173557192,0.00027022091671824455,0.0002810227160807699,0.00029182451544329524,0.0003026263148058206,0.0003134281432721764,0.00032422994263470173,0.00033503174199722707,0.0003458335413597524]}","0.6754735792622134","23","48","0.6328430771827698","21","44","73","1.4437178373336792","0.9349554181098938","0.4024010002613067","0.006972049362957478","0.9930661916732788","0.010283444076776505","0.9897974729537964","","","","","","","","0.8063076465337697","23","48","","","","","","","","","","","","","","0.7357813834329632","","","","","",""
"18_SWP8_ID_227_MOD","280","-","NEW_GRAD_OUTPUT, SWP8, modded","garcrya2","finished","ricu","","","2023-12-30T05:05:45.000Z","2023-12-30T05:10:25.000Z","2023-12-30T05:10:25.000Z","","drax","","","","2","NVIDIA A40","0","25","0.28","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_227","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1091","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.678963110667996","0.007697121240198612","[0.007697123568505049,0.007697118446230888]","0.6819541375872383","35","72","0.6163346767425537","19","40","85","1.5321624279022217","0.9901354908943176","0.4814401865005493","0.007406355813145637","0.9926251173019408","0.012348534539341928","0.9880671501159668","","","","","","","","0.8090963494913225","35","72","","","","","","","","","","","","","","0.8079331941544885","","","","","",""
"18_SWP8_ID_191_MOD","310","-","NEW_GRAD_INPUT, SWP8, modded","6df9j6tl","finished","ricu","","","2023-12-30T05:04:06.000Z","2023-12-30T05:09:16.000Z","2023-12-30T05:09:16.000Z","","drax","","","","2","NVIDIA A40","0","25","0.24","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_191","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1079","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6802093718843469","0.000019823715774691664","{""_type"":""histogram"",""bins"":[6.427022025690121e-9,0.0000025236588498955825,0.000005040890755481087,0.000007558122433692915,0.000010075354111904744,0.000012592586244863924,0.000015109818377823103,0.00001762704960128758,0.00002014428173424676,0.00002266151386720594,0.00002517874600016512,0.000027695976314134896,0.000030213208447094075,0.000032730440580053255,0.00003524767089402303,0.000037764904845971614,0.00004028213515994139,0.00004279936911188997,0.00004531659942585975,0.00004783383337780833,0.00005035106369177811,0.000052868294005747885,0.00005538552795769647,0.000057902758271666244,0.00006041999222361483,0.0000629372225375846,0.00006545445648953319,0.00006797168316552415,0.00007048891711747274,0.00007300615106942132,0.0000755233850213699,0.00007804061169736087,0.00008055784564930946],""values"":[61,62,61,44,67,66,46,43,42,43,27,31,29,26,21,17,12,14,11,9,13,6,5,2,3,2,1,2,0,1,0,1]}","0.6832003988035892","17","36","0.6113535761833191","13","28","77","1.983558177947998","0.9957734942436218","0.4929634928703308","0.0016190942842513325","0.9983823895454408","0.002028604969382286","0.99797385931015","","","","","","","","0.8095238095238096","27","56","","","","","","","","","","","","","","0.8082498879091317","","","","","",""
"18_SWP8_ID_226_MOD","232","-","NEW_GRAD_OUTPUT, SWP8, modded","qxs9bzwd","finished","ricu","","","2023-12-30T05:01:38.000Z","2023-12-30T05:05:30.000Z","2023-12-30T05:05:30.000Z","","drax","","","","2","NVIDIA A40","0","25","0.28","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_226","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1091","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.665752741774676","0.0029065152630209923","[0.002906512003391981,0.00290651828981936]","0.6754735792622134","19","40","0.6317856907844543","13","28","69","1.6578104496002195","0.9815964102745056","0.4706689119338989","0.005805932451039553","0.99421364068985","0.007569384295493364","0.9924699664115906","","","","","","","","0.8063076465337697","19","40","","","","","","","","","","","","","","0.7939775695191272","","","","","",""
"18_SWP8_ID_190_MOD","247","-","NEW_GRAD_INPUT, SWP8, modded","n890ynis","finished","ricu","","","2023-12-30T04:59:43.000Z","2023-12-30T05:03:50.000Z","2023-12-30T05:03:50.000Z","","drax","","","","2","NVIDIA A40","0","25","0.24","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_190","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1079","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.665752741774676","0.000021297197235981","{""values"":[67,61,58,55,49,53,47,58,50,35,34,31,31,24,28,21,11,11,9,4,4,9,7,2,0,5,1,0,0,0,2,1],""_type"":""histogram"",""bins"":[9.99689042657792e-9,0.0000027509520350577077,0.000005491906904353527,0.000008232862455770373,0.000010973817552439868,0.000013714772649109364,0.00001645572774577886,0.000019196682842448354,0.00002193763793911785,0.000024678593035787344,0.00002741954813245684,0.000030160503229126334,0.00003290145832579583,0.000035642413422465324,0.00003838336851913482,0.000041124323615804315,0.00004386527871247381,0.000046606233809143305,0.0000493471889058128,0.000052088144002482295,0.00005482909909915179,0.000057570054195821285,0.00006031100929249078,0.00006305196438916028,0.00006579291948582977,0.00006853387458249927,0.00007127482967916876,0.00007401578477583826,0.00007675673987250775,0.00007949769496917725,0.00008223865006584674,0.00008497960516251624,0.00008772056025918573]}","0.6754735792622134","11","24","0.6307314038276672","9","20","61","2.054123878479004","0.9898408651351928","0.4840458929538727","0.0016349912621080875","0.9983665943145752","0.0023277741856873035","0.9976756572723388","","","","","","","","0.8063076465337697","11","24","","","","","","","","","","","","","","0.7922540666150271","","","","","",""
"18_SWP8_ID_225_MOD","388","-","NEW_GRAD_OUTPUT, SWP8, modded","mw9qltou","finished","ricu","","","2023-12-30T04:54:55.000Z","2023-12-30T05:01:23.000Z","2023-12-30T05:01:23.000Z","","drax","","","","2","NVIDIA A40","0","25","0.28","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_225","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1091","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6782153539381854","0.002553802914917469","[0.0025537963956594467,0.0025538094341754913]","0.6802093718843469","45","92","0.6288804411888123","23","48","119","1.8332539796829224","0.9927178621292114","0.487469345331192","0.003766560927033424","0.996244490146637","0.004111012909561396","0.9958987236022948","","","","","","","","0.8076463560334528","69","140","","","","","","","","","","","","","","0.8072271166193818","","","","","",""
"18_SWP8_ID_189_MOD","402","-","NEW_GRAD_INPUT, SWP8, modded","l5bulrcr","finished","ricu","","","2023-12-30T04:52:45.000Z","2023-12-30T04:59:27.000Z","2023-12-30T04:59:27.000Z","","drax","","","","2","NVIDIA A40","0","25","0.24","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_189","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1079","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6809571286141576","0.000018068665667669848","{""bins"":[1.5275423592697734e-8,0.0000024108219349727733,0.000004806368451681919,0.00000720191474101739,0.00000959746103035286,0.000011993007319688331,0.000014388553609023802,0.000016784100807853974,0.000019179646187694743,0.000021575193386524916,0.000023970738766365685,0.000026366285965195857,0.00002876183316402603,0.0000311573785438668,0.00003355292574269697,0.00003594847294152714,0.00003834401650237851,0.00004073956370120868,0.00004313511090003885,0.000045530658098869026,0.0000479262052976992,0.000050321748858550563,0.000052717296057380736,0.00005511284325621091,0.00005750839045504108,0.00005990393765387125,0.00006229948485270143,0.00006469502841355279,0.00006709057197440416,0.00006948612281121314,0.0000718816663720645,0.00007427721720887348,0.00007667276076972485],""values"":[69,61,48,56,66,60,49,62,37,43,29,31,29,23,21,19,15,12,8,3,9,6,2,4,1,1,0,2,0,1,0,1],""_type"":""histogram""}","0.6819541375872383","33","68","0.6180121302604675","17","36","101","2.2393958568573","0.9972795248031616","0.4953783452510834","0.0008878534426912665","0.9991125464439392","0.0016505609964951873","0.998350977897644","","","","","","","","0.8085042671058542","51","104","","","","","","","","","","","","","","0.8084405866507034","","","","","",""
"18_SWP8_ID_224_MOD","238","-","NEW_GRAD_OUTPUT, SWP8, modded","do7a9xt9","finished","ricu","","","2023-12-30T04:50:41.000Z","2023-12-30T04:54:39.000Z","2023-12-30T04:54:39.000Z","","drax","","","","2","NVIDIA A40","0","25","0.28","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_224","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1090","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6784646061814557","0.006639876868575811","[0.006639877334237099,0.006639876402914524]","0.6807078763708874","21","44","0.6133994460105896","21","44","71","1.3089743852615356","0.9782138466835022","0.4605411589145661","0.0120405200868845","0.9880449771881104","0.01566479168832302","0.9844924211502076","","","","","","","","0.8079748163693599","21","44","","","","","","","","","","","","","","0.8065386922615476","","","","","",""
"18_SWP8_ID_188_MOD","263","-","NEW_GRAD_INPUT, SWP8, modded","9y3zrdhm","finished","ricu","","","2023-12-30T04:48:06.000Z","2023-12-30T04:52:29.000Z","2023-12-30T04:52:29.000Z","","drax","","","","2","NVIDIA A40","0","25","0.24","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_188","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1078","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6772183449651047","0.00004109598012291826","{""_type"":""histogram"",""bins"":[7.640458932201e-8,0.000005287718067847891,0.000010499031304789241,0.000015710345905972645,0.000020921657778671943,0.000026132971470360644,0.00003134428698103875,0.00003655560067272745,0.000041766910726437345,0.00004697822441812605,0.00005218953810981475,0.00005740085180150345,0.00006261216913117096,0.00006782347918488085,0.00007303479651454836,0.00007824610656825826,0.00008345741662196815,0.00008866873395163566,0.00009388004400534555,0.00009909136133501306,0.00010430267138872296,0.00010951398871839046,0.00011472529877210036,0.00011993661610176787,0.00012514792615547776,0.00013035924348514527,0.00013557056081481278,0.00014078186359256506,0.00014599318092223257,0.00015120449825190008,0.00015641581558156759,0.00016162711835931987,0.00016683843568898737],""values"":[62,59,64,46,62,66,50,40,41,44,29,30,30,25,20,17,13,14,10,10,13,6,4,3,3,2,1,2,0,1,0,1]}","0.6844466600199401","15","32","0.6066208481788635","15","32","65","1.7007009983062744","0.9903943538665771","0.4835071563720703","0.0031846165657043457","0.9968219995498656","0.00400045420974493","0.9960095286369324","","","","","","","","0.8083560399636694","15","32","","","","","","","","","","","","","","0.8043511104396434","","","","","",""
"18_SWP8_ID_223_MOD","208","-","NEW_GRAD_OUTPUT, SWP8, modded","gwy5gpl0","finished","ricu","","","2023-12-30T04:47:00.000Z","2023-12-30T04:50:28.000Z","2023-12-30T04:50:28.000Z","","drax","","","","2","NVIDIA A40","0","25","0.28","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_223","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1090","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6714855433698903","0.003207643050700426","[0.003207641653716564,0.0032076442148536444]","0.6754735792622134","13","28","0.6327783465385437","13","28","63","1.5007030963897705","0.983774185180664","0.4715519845485687","0.009086983278393744","0.9909552335739136","0.009683912619948387","0.990370750427246","","","","","","","","0.8063076465337697","13","28","","","","","","","","","","","","","","0.8021615130591414","","","","","",""
"18_SWP8_ID_187_MOD","238","-","NEW_GRAD_INPUT, SWP8, modded","1v44m4cz","finished","ricu","","","2023-12-30T04:43:53.000Z","2023-12-30T04:47:51.000Z","2023-12-30T04:47:51.000Z","","drax","","","","2","NVIDIA A40","0","25","0.24","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_187","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1078","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6473080757726819","0.00002823849172273185","{""_type"":""histogram"",""bins"":[4.6264176489785314e-8,0.0000036453379834711086,0.000007244411790452432,0.000010843486052181106,0.000014442559404415078,0.000018041633666143753,0.000021640707927872427,0.0000252397821896011,0.00002883885463234037,0.000032437928894069046,0.00003603700315579772,0.000039636077417526394,0.00004323515167925507,0.00004683422594098374,0.00005043330020271242,0.00005403237446444109,0.000057631448726169765,0.00006123052298789844,0.00006482959724962711,0.00006842867151135579,0.00007202774577308446,0.00007562682003481314,0.0000792258870205842,0.00008282496128231287,0.00008642403554404154,0.00009002310980577022,0.00009362218406749889,0.00009722125832922757,0.00010082033259095624,0.00010441940685268492,0.00010801848111441359,0.00011161755537614226,0.00011521662963787094],""values"":[63,65,61,53,48,47,48,61,49,33,35,33,28,28,27,20,13,9,7,8,5,8,6,3,1,5,1,0,0,0,1,2]}","0.6754735792622134","9","20","0.6312202215194702","9","20","59","1.8374508619308472","0.9780335426330566","0.4667804539203644","0.0029147632885724306","0.9970896244049072","0.003598126582801342","0.99640953540802","","","","","","","","0.8063076465337697","9","20","","","","","","","","","","","","","","0.7757172293548897","","","","","",""
"18_SWP8_ID_222_MOD","241","-","NEW_GRAD_OUTPUT, SWP8, modded","vuq0qu31","finished","ricu","","","2023-12-30T04:42:44.000Z","2023-12-30T04:46:45.000Z","2023-12-30T04:46:45.000Z","","drax","","","","2","NVIDIA A40","0","25","0.28","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_222","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1090","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6607676969092722","0.0038897793274372816","[0.00388978305272758,0.003889775602146983]","0.6754735792622134","25","52","0.6336345672607422","13","28","75","1.3443084955215454","0.9564561247825624","0.429876446723938","0.007248359732329845","0.9927790760993958","0.010641266591846945","0.9894222021102904","","","","","","","","0.8063076465337697","25","52","","","","","","","","","","","","","","0.7905831666410218","","","","","",""
"18_SWP8_ID_186_MOD","268","-","NEW_GRAD_INPUT, SWP8, modded","v3yjqht9","finished","ricu","","","2023-12-30T04:39:10.000Z","2023-12-30T04:43:38.000Z","2023-12-30T04:43:38.000Z","","drax","","","","2","NVIDIA A40","0","25","0.24","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_186","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1078","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6360917248255235","0.000035275224945507944","{""_type"":""histogram"",""bins"":[1.8114363342647266e-7,0.000004878998879576102,0.00000957685369940009,0.00001427470942871878,0.00001897256515803747,0.000023670419977861457,0.000028368274797685444,0.000033066131436498836,0.00003776398443733342,0.00004246184107614681,0.0000471596977149602,0.00005185755071579479,0.00005655540735460818,0.00006125326035544276,0.00006595111335627735,0.00007064897363306955,0.00007534682663390413,0.00008004467963473871,0.00008474253991153091,0.0000894403929123655,0.00009413824591320008,0.00009883610618999228,0.00010353395919082686,0.00010823181219166145,0.00011292967246845365,0.00011762752546928823,0.00012232537847012281,0.0001270232314709574,0.00013172108447179198,0.0001364189520245418,0.00014111680502537638,0.00014581465802621096,0.00015051251102704555],""values"":[71,62,51,61,61,57,51,55,43,39,34,26,31,20,21,20,18,8,9,5,7,8,1,3,1,1,0,2,0,1,0,1]}","0.6772183449651047","17","36","0.6314481496810913","17","36","67","1.6838760375976562","0.9570305347442628","0.43596890568733215","0.0030873040668666363","0.99692040681839","0.00437293853610754","0.995640993118286","","","","","","","","0.8063076465337697","15","32","","","","","","","","","","","","","","0.7547866980181391","","","","","",""
"18_SWP8_ID_221_MOD","241","-","NEW_GRAD_OUTPUT, SWP8, modded","rjj3oqad","finished","ricu","","","2023-12-30T04:38:27.000Z","2023-12-30T04:42:28.000Z","2023-12-30T04:42:28.000Z","","drax","","","","2","NVIDIA A40","0","25","0.28","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_221","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1089","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.678963110667996","0.0016882328782230616","[0.0016882296185940504,0.001688235905021429]","0.6814556331006979","21","44","0.6124445199966431","13","28","71","1.9250073432922363","0.9960402846336364","0.49301406741142273","0.0016742123989388349","0.998327612876892","0.002934718504548073","0.9970765709877014","","","","","","","","0.8086826347305388","21","44","","","","","","","","","","","","","","0.8077611940298507","","","","","",""
"18_SWP8_ID_220_MOD","224","-","NEW_GRAD_OUTPUT, SWP8, modded","4eul9jbt","finished","ricu","","","2023-12-30T04:34:27.000Z","2023-12-30T04:38:11.000Z","2023-12-30T04:38:11.000Z","","drax","","","","2","NVIDIA A40","0","25","0.28","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_220","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1089","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6660019940179461","0.000915749289561063","[0.0009157556924037636,0.0009157428867183626]","0.6762213359920239","15","32","0.6315059065818787","9","20","65","2.050870418548584","0.9908328056335448","0.4858417510986328","0.0018035087268799543","0.998198390007019","0.002556053688749671","0.9974480867385864","","","","","","","","0.8063076465337697","13","28","","","","","","","","","","","","","","0.7948560930802205","","","","","",""
"18_SWP8_ID_185_MOD","291","-","NEW_GRAD_INPUT, SWP8, modded","k2v8rmav","finished","ricu","","","2023-12-30T04:34:03.000Z","2023-12-30T04:38:54.000Z","2023-12-30T04:38:54.000Z","","drax","","","","2","NVIDIA A40","0","25","0.24","0.00006","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_185","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1077","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6809571286141576","0.000011680869647534564","{""_type"":""histogram"",""bins"":[5.219474275008906e-8,0.0000015367290870926809,0.0000030212634101189906,0.0000045057977331453,0.000005990331828797935,0.00000747486637919792,0.000008959400474850554,0.00001044393502525054,0.000011928469575650524,0.000013413003216555808,0.000014897537766955793,0.000016382071407861076,0.000017866606867755763,0.000019351140508661047,0.00002083567414956633,0.000022320209609461017,0.0000238047432503663,0.000025289278710260987,0.00002677381235116627,0.000028258345992071554,0.00002974288145196624,0.00003122741327388212,0.00003271194873377681,0.000034196484193671495,0.00003568101965356618,0.00003716555147548206,0.00003865008693537675,0.000040134622395271435,0.000041619154217187315,0.000043103689677082,0.00004458822513697669,0.00004607275695889257,0.000047557292418787256],""values"":[64,63,58,50,59,68,44,44,41,42,32,29,34,21,19,17,13,13,13,12,10,5,5,2,3,2,1,2,1,0,0,1]}","0.6874376869391825","13","28","0.6127352714538574","11","24","73","2.21207332611084","0.9972029328346252","0.4954376816749573","0.0007604297716170549","0.999239981174469","0.0010566231794655323","0.9989440441131592","","","","","","","","0.8102255639097743","23","48","","","","","","","","","","","","","","0.8086696562032885","","","","","",""
"18_SWP8_ID_184_MOD","245","-","NEW_GRAD_INPUT, SWP8, modded","ctz5bhhy","finished","ricu","","","2023-12-30T04:29:43.000Z","2023-12-30T04:33:48.000Z","2023-12-30T04:33:48.000Z","","drax","","","","2","NVIDIA A40","0","25","0.24","0.00006","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_184","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1077","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6692422731804586","0.000009766154107637703","{""values"":[70,58,59,53,52,53,45,58,51,35,33,30,32,24,28,21,12,10,9,4,4,9,7,2,0,5,1,0,0,0,2,1],""_type"":""histogram"",""bins"":[2.054773773352281e-8,0.0000012770813100360101,0.0000025336148610222153,0.0000037901484120084206,0.000005046681962994626,0.0000063032152866071556,0.000007559749064967036,0.000008816282388579566,0.000010072815712192096,0.000011329349945299327,0.000012585883268911857,0.000013842416592524387,0.000015098949916136917,0.000016355483239749447,0.000017612017472856678,0.00001886855170596391,0.000020125084120081738,0.00002138161835318897,0.000022638150767306797,0.00002389468500041403,0.00002515121923352126,0.00002640775164763909,0.00002766428588074632,0.000028920818294864148,0.00003017735252797138,0.00003143388676107861,0.00003269041917519644,0.00003394695158931427,0.0000352034876414109,0.00003646002005552873,0.00003771655246964656,0.00003897308852174319,0.00004022962093586102]}","0.6754735792622134","9","20","0.6310965418815613","7","16","59","2.2976715564727783","0.9923977851867676","0.4884373545646667","0.0007230197079479694","0.9992773532867432","0.0010827953228726983","0.9989179372787476","","","","","","","","0.8063076465337697","9","20","","","","","","","","","","","","","","0.7959403352298939","","","","","",""
"18_SWP8_ID_219_MOD","276","-","NEW_GRAD_OUTPUT, SWP8, modded","cf9foa7z","finished","ricu","","","2023-12-30T04:29:36.000Z","2023-12-30T04:34:12.000Z","2023-12-30T04:34:12.000Z","","drax","","","","2","NVIDIA A40","0","25","0.28","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_219","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1089","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6772183449651047","0.0009258032077923416","[0.0009258001809939742,0.0009258062345907092]","0.678963110667996","33","68","0.6314352750778198","17","36","83","2.165212869644165","0.9980166554450988","0.49640747904777527","0.0013616642681881783","0.9986394643783568","0.0020812610164284706","0.9979212880134584","","","","","","","","0.8078185616233959","33","68","","","","","","","","","","","","","","0.8068605518269948","","","","","",""
"18_SWP8_ID_218_MOD","214","-","NEW_GRAD_OUTPUT, SWP8, modded","879p2ue4","finished","ricu","","","2023-12-30T04:25:47.000Z","2023-12-30T04:29:21.000Z","2023-12-30T04:29:21.000Z","","drax","","","","2","NVIDIA A40","0","25","0.28","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_218","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1088","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6772183449651047","0.0023223073221743107","[0.002322304528206587,0.002322310348972678]","0.6834496510468594","15","32","0.6088908314704895","15","32","65","1.6794445514678955","0.9906906485557556","0.4840368628501892","0.0038955132476985455","0.9961142539978028","0.004891520366072655","0.995124578475952","","","","","","","","0.8094809480948095","15","32","","","","","","","","","","","","","","0.8056431037070388","","","","","",""
"18_SWP8_ID_183_MOD","281","-","NEW_GRAD_INPUT, SWP8, modded","259cf8rt","finished","ricu","","","2023-12-30T04:24:48.000Z","2023-12-30T04:29:29.000Z","2023-12-30T04:29:29.000Z","","drax","","","","2","NVIDIA A40","0","25","0.24","0.00006","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_183","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1077","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6839481555333998","0.000014814799214946106","{""values"":[71,62,49,59,65,58,48,59,39,40,34,28,30,21,23,17,18,8,9,3,10,7,0,4,1,1,0,2,0,1,0,1],""_type"":""histogram"",""bins"":[1.1832643309617197e-7,0.000002084355401166249,0.000004050384632137138,0.000006016413863108028,0.000007982443094078917,0.000009948471415555105,0.000011914500646525994,0.000013880529877496883,0.000015846559108467773,0.000017812588339438662,0.00001977861757040955,0.00002174464680138044,0.00002371067603235133,0.00002567670526332222,0.000027642732675303705,0.000029608761906274594,0.00003157479295623489,0.000033540822187205777,0.000035506851418176666,0.000037472880649147555,0.00003943890624213964,0.00004140493547311053,0.000043370964704081416,0.000045336993935052305,0.000047303023166023195,0.000049269052396994084,0.000051235081627964973,0.00005320111085893586,0.00005516714008990675,0.00005713316932087764,0.00005909919855184853,0.00006106522778281942,0.00006303125701379031]}","0.6939182452642074","19","40","0.6136168241500854","15","32","69","2.2111294269561768","0.9929876923561096","0.4894203245639801","0.0007493372540920973","0.9992510080337524","0.0013711187057197094","0.9986299872398376","","","","","","","","0.8104938271604939","19","40","","","","","","","","","","","","","","0.8082274652147611","","","","","",""
