"Name","Runtime","Notes","State","Tags","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","early_stopping_patience","evaluation_steps","learning_rate","max_train_steps","num_train_epochs","num_warmup_steps","output_dir","param_config_id","run_generation","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","lr_scheduler_type","max_length","model_name_or_path","original_gradient_fraction","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","avg_grad_diff_all_classes","avg_grad_diff_per_class","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","epoch","eval_loss","eval_p_max","eval_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_train_p0","avg_train_p_max","avg_train_p_var","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","train_loss","train_p_max","train_p_var"
"16_S1_ID_000_VAN","218","-","finished","NEW_GRAD_OUTPUT, SWP1, vanilla","dazp3rwq","ricu","","","2024-01-03T04:26:20.000Z","2024-01-03T04:29:58.000Z","2024-01-03T04:29:58.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_01_vanilla/run_000","pcid_1260","16_sweeps","1","0.9","0.999","","1","0","1","false","0.04","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7375068643602416","","","0.7384221123924584","5","48","0.5655237436294556","5","48","25","1.3939450979232788","0.97891366481781","0.46766138076782227","","","0.0008236825233325362","0.9991766810417176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_134_MOD","481","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","8x8nwn53","ricu","","","2024-01-03T04:17:57.000Z","2024-01-03T04:25:58.000Z","2024-01-03T04:25:58.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_134","pcid_1259","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.641954969796815","0.08591434359550476","[0.08591434359550476,0.08591434359550476]","0.681127585575691","35","288","0.6326400637626648","27","224","55","1.0398006439208984","0.917841911315918","0.37286585569381714","0.08403023332357407","0.9518245458602904","0.10817081481218338","0.9564881324768066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_133_MOD","513","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","wza4rwtm","ricu","","","2024-01-03T04:09:03.000Z","2024-01-03T04:17:36.000Z","2024-01-03T04:17:36.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_133","pcid_1259","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.71444261394838","0.0838489830493927","[0.0838489830493927,0.0838489830493927]","0.7289035328574044","39","320","0.5805454850196838","15","128","59","0.8604565858840942","0.9285379648208618","0.38701021671295166","0.02966671623289585","0.9720296859741212","0.18109537661075592","0.9489627480506896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_132_MOD","532","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","tu9d3h1r","ricu","","","2024-01-03T03:59:51.000Z","2024-01-03T04:08:43.000Z","2024-01-03T04:08:43.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_132","pcid_1259","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7230459454512173","0.0915607213973999","[0.0915607213973999,0.0915607213973999]","0.7303679297089511","41","336","0.5942061543464661","13","112","61","0.9367072582244872","0.955384075641632","0.424555629491806","0.02684660069644451","0.9781185388565063","0.2317095398902893","0.9554163813591005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_131_MOD","397","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","vkv6ia5j","ricu","","","2024-01-03T03:52:52.000Z","2024-01-03T03:59:29.000Z","2024-01-03T03:59:29.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_131","pcid_1258","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.6251144060040271","0.07142526656389236","[0.07142525911331177,0.07142525911331177]","0.6723412044664104","25","208","0.6299194693565369","23","192","45","1.15434992313385","0.9272143244743348","0.387607604265213","0.06138800084590912","0.964812397956848","0.11499658972024918","0.9584145545959472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_130_MOD","518","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","32qid5h0","ricu","","","2024-01-03T03:43:53.000Z","2024-01-03T03:52:31.000Z","2024-01-03T03:52:31.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_130","pcid_1258","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7171883580450302","0.06501753628253937","[0.06501753628253937,0.06501753628253937]","0.7259747391543108","39","320","0.582005500793457","13","112","59","0.9320346117019652","0.9383798837661744","0.4023251235485077","0.021982621401548386","0.9815421104431152","0.1448402851819992","0.9600271582603456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_129_MOD","447","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","5y6rt5fp","ricu","","","2024-01-03T03:36:04.000Z","2024-01-03T03:43:31.000Z","2024-01-03T03:43:31.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_129","pcid_1258","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7325645249862712","0.07090197503566742","[0.07090196758508682,0.07090197503566742]","0.7371407651473549","31","256","0.5906652808189392","11","96","51","0.9411497712135316","0.95833021402359","0.430730015039444","0.017614509910345078","0.9825546145439148","0.19404935836791992","0.9619460701942444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_128_MOD","463","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","iuqi3e74","ricu","","","2024-01-03T03:28:00.000Z","2024-01-03T03:35:43.000Z","2024-01-03T03:35:43.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_128","pcid_1257","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.6232839099395936","0.033671725541353226","[0.033671729266643524,0.033671725541353226]","0.6791140399048142","33","272","0.625265896320343","13","112","53","1.871443271636963","0.9649578332901","0.44788068532943726","0.006719331722706556","0.993678629398346","0.09350376576185226","0.98672753572464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_127_MOD","294","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","68qz301v","ricu","","","2024-01-03T03:22:45.000Z","2024-01-03T03:27:39.000Z","2024-01-03T03:27:39.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_127","pcid_1257","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7166392092257001","0.05262387543916702","[0.05262387171387672,0.05262387543916702]","0.7263408383671975","13","112","0.598002552986145","9","80","33","1.0240497589111328","0.9562404751777648","0.4301049411296845","0.014151313342154026","0.9873774647712708","0.1234227940440178","0.974725067615509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_126_MOD","308","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","lkbvsvk7","ricu","","","2024-01-03T03:17:15.000Z","2024-01-03T03:22:23.000Z","2024-01-03T03:22:23.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_126","pcid_1257","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7241442430898773","0.05059327185153961","[0.05059327185153961,0.05059327930212021]","0.7373238147537983","15","128","0.590899646282196","9","80","35","1.1820898056030271","0.9757289290428162","0.4603644609451294","0.009377894923090936","0.992572784423828","0.13964051008224487","0.981374979019165","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_125_MOD","30","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","lxs5e0gh","ricu","","","2024-01-03T03:16:24.000Z","2024-01-03T03:16:54.000Z","2024-01-03T03:16:54.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_125","pcid_1256","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.46586124839831594","","","","","","","","","-1","0.8024669289588928","0.6633806228637695","0.05777370184659958","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_124_MOD","28","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","537mlmvb","ricu","","","2024-01-03T03:15:36.000Z","2024-01-03T03:16:04.000Z","2024-01-03T03:16:04.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_124","pcid_1256","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.4935017389712612","","","","","","","","","-1","0.7071889638900757","0.5696792006492615","0.01107320748269558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_123_MOD","32","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","8nqytyg8","ricu","","","2024-01-03T03:14:42.000Z","2024-01-03T03:15:14.000Z","2024-01-03T03:15:14.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_123","pcid_1256","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.5297455610470437","","","","","","","","","-1","0.7603053450584412","0.710767924785614","0.0904579758644104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_122_MOD","345","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","gxcezbe4","ricu","","","2024-01-03T03:08:34.000Z","2024-01-03T03:14:19.000Z","2024-01-03T03:14:19.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_122","pcid_1255","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.6593446824089328","0.15149474143981934","[0.15149474143981934,0.15149474143981934]","0.7301848801025078","19","160","0.6594921946525574","7","64","39","2.181835889816284","0.9775211215019226","0.46709004044532776","0.010986202396452429","0.9932814836502076","0.8442533016204834","0.971308708190918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_121_MOD","275","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","rasrq7mb","ricu","","","2024-01-03T03:03:39.000Z","2024-01-03T03:08:14.000Z","2024-01-03T03:08:14.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_121","pcid_1255","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7029104887424492","0.029627230018377304","[0.029627231881022453,0.029627230018377304]","0.7230459454512173","11","96","0.6116297245025635","5","48","31","1.6231296062469482","0.9815731644630432","0.4717504680156708","0.0010234229266643524","0.998977541923523","0.09765540063381196","0.9932749271392822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_120_MOD","247","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","mgukwukn","ricu","","","2024-01-03T02:59:11.000Z","2024-01-03T03:03:18.000Z","2024-01-03T03:03:18.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_120","pcid_1255","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.32","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7116968698517299","0.10407667607069016","[0.10407667607069016,0.10407668352127077]","0.7375068643602416","7","64","0.5795283913612366","5","48","27","1.3502572774887085","0.984735906124115","0.47417089343070984","0.00438042264431715","0.9956358671188354","0.38389432430267334","0.9840259552001952","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_119_MOD","429","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","iqgwgsmn","ricu","","","2024-01-03T02:51:40.000Z","2024-01-03T02:58:49.000Z","2024-01-03T02:58:49.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_119","pcid_1254","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7027274391360059","0.03957570344209671","[0.03957569599151611,0.03957569971680641]","0.7082189273293062","29","240","0.5909247994422913","25","208","49","0.8488499522209167","0.9065722227096558","0.3588073253631592","0.024386318400502205","0.9760150909423828","0.07471327483654022","0.94964337348938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_118_MOD","395","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","m5u5jm7m","ricu","","","2024-01-03T02:44:42.000Z","2024-01-03T02:51:17.000Z","2024-01-03T02:51:17.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_118","pcid_1254","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7204832509610104","0.06404202431440353","[0.06404202431440353,0.06404203176498413]","0.7252425407285374","25","208","0.579768717288971","17","144","45","0.7897858023643494","0.916999876499176","0.3691768944263458","0.03369490057229996","0.969024658203125","0.1372876912355423","0.9377466440200806","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_117_MOD","732","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","93m1mrvf","ricu","","","2024-01-03T02:32:08.000Z","2024-01-03T02:44:20.000Z","2024-01-03T02:44:20.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_117","pcid_1254","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7369577155409116","0.04565771296620369","[0.04565771296620369,0.04565771669149399]","0.7373238147537983","65","528","0.5776748657226562","13","112","85","1.0087766647338867","0.966097354888916","0.4444468319416046","0.01119703147560358","0.9888684749603271","0.1224549114704132","0.9748219847679138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_116_MOD","429","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","ptpt1muq","ricu","","","2024-01-03T02:24:35.000Z","2024-01-03T02:31:44.000Z","2024-01-03T02:31:44.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_116","pcid_1253","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7040087863811093","0.02792176976799965","[0.027921773493289948,0.02792176604270935]","0.709683324180853","29","240","0.5966911911964417","21","176","49","0.9769449234008788","0.9303926229476928","0.39430510997772217","0.012706558220088482","0.9873990416526794","0.05326808616518974","0.9683813452720642","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_115_MOD","848","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","f7nd89yu","ricu","","","2024-01-03T02:10:06.000Z","2024-01-03T02:24:14.000Z","2024-01-03T02:24:14.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_115","pcid_1253","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7375068643602416","0.0359380766749382","[0.0359380804002285,0.0359380766749382]","0.7376899139666849","97","784","0.5791053175926208","15","128","99","1.0010181665420532","0.9591987133026124","0.43598076701164246","0.005946088116616011","0.9940762519836426","0.0861596018075943","0.980254888534546","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_114_MOD","397","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","9mmqk1wt","ricu","","","2024-01-03T02:03:07.000Z","2024-01-03T02:09:44.000Z","2024-01-03T02:09:44.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_114","pcid_1253","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7340289218378181","0.05073508620262146","[0.05073508620262146,0.05073508620262146]","0.7362255171151382","25","208","0.5797266364097595","13","112","45","0.9446005821228028","0.9604455828666688","0.4333988130092621","0.01761450432240963","0.9825962781906128","0.12685942649841309","0.966833233833313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_113_MOD","327","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","0dmspv7x","ricu","","","2024-01-03T01:57:18.000Z","2024-01-03T02:02:45.000Z","2024-01-03T02:02:45.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_113","pcid_1252","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7078528281164196","0.01666313409805298","[0.016663135960698128,0.01666313409805298]","0.7127951674903898","17","144","0.6076924204826355","13","112","37","1.2315289974212646","0.9551187753677368","0.4315933883190155","0.005066481418907642","0.9949539303779602","0.03418068215250969","0.9869590401649476","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_112_MOD","846","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","8wabeabz","ricu","","","2024-01-03T01:42:50.000Z","2024-01-03T01:56:56.000Z","2024-01-03T01:56:56.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_112","pcid_1252","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7486728903532858","0.02235224097967148","[0.02235223911702633,0.022352244704961777]","0.7494050887790591","85","688","0.5774586796760559","9","80","99","1.2073752880096436","0.976084530353546","0.4624057710170746","0.0017818917986005545","0.998220145702362","0.06916237622499466","0.9918162822723388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_111_MOD","309","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","9jxa7a2t","ricu","","","2024-01-03T01:37:20.000Z","2024-01-03T01:42:29.000Z","2024-01-03T01:42:29.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_111","pcid_1252","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7364085667215815","0.03701091557741165","[0.03701091557741165,0.03701091557741165]","0.7437305509793154","15","128","0.5710831880569458","9","80","35","1.0954872369766235","0.9719474911689758","0.45518746972084045","0.006623017601668835","0.9934001564979552","0.0969206690788269","0.983473777770996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_110_MOD","29","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","15l1rjcp","ricu","","","2024-01-03T01:36:32.000Z","2024-01-03T01:37:01.000Z","2024-01-03T01:37:01.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_110","pcid_1251","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.46586124839831594","","","","","","","","","-1","0.8024669289588928","0.6633806228637695","0.05777370184659958","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_109_MOD","30","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","wxvsb5k0","ricu","","","2024-01-03T01:35:42.000Z","2024-01-03T01:36:12.000Z","2024-01-03T01:36:12.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_109","pcid_1251","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.4935017389712612","","","","","","","","","-1","0.7071889638900757","0.5696792006492615","0.01107320748269558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_108_MOD","30","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","7pn2wb3e","ricu","","","2024-01-03T01:34:53.000Z","2024-01-03T01:35:23.000Z","2024-01-03T01:35:23.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_108","pcid_1251","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.5297455610470437","","","","","","","","","-1","0.7603053450584412","0.710767924785614","0.0904579758644104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_107_MOD","277","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","ejqzzhuh","ricu","","","2024-01-03T01:29:53.000Z","2024-01-03T01:34:30.000Z","2024-01-03T01:34:30.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_107","pcid_1250","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.6977850997620355","0.009394222870469092","[0.009394221007823944,0.009394224733114244]","0.7113307706388431","11","96","0.6392982602119446","7","64","31","1.6583197116851809","0.9760578274726868","0.4635184109210968","0.000846316572278738","0.9991540908813475","0.03223072737455368","0.9968307018280028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_106_MOD","393","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","0d316spt","ricu","","","2024-01-03T01:22:58.000Z","2024-01-03T01:29:31.000Z","2024-01-03T01:29:31.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_106","pcid_1250","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7364085667215815","0.004298022948205471","[0.004298022016882896,0.004298023879528046]","0.7367746659344683","25","208","0.6266084909439087","5","48","45","1.4550000429153442","0.9825199246406556","0.4730904698371887","0.0007546095876023173","0.9992457628250122","0.014987302012741566","0.9970073103904724","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_105_MOD","313","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","azv9tly7","ricu","","","2024-01-03T01:17:24.000Z","2024-01-03T01:22:37.000Z","2024-01-03T01:22:37.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_105","pcid_1250","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.28","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7395204100311185","0.022525906562805176","[0.022525906562805176,0.022525906562805176]","0.7473915431081823","15","128","0.5658065676689148","5","48","35","1.4540317058563232","0.9858778715133668","0.4785836338996887","0.001308894483372569","0.998691976070404","0.06673416495323181","0.9916821718215942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_104_MOD","828","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","e7elvh7i","ricu","","","2024-01-03T01:03:15.000Z","2024-01-03T01:17:03.000Z","2024-01-03T01:17:03.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_104","pcid_1249","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7285374336445176","0.016802316531538963","[0.016802318394184113,0.016802314668893814]","0.7309170785282811","77","624","0.5828393697738647","25","208","97","1.0354350805282593","0.9490908980369568","0.4236040413379669","0.006349337287247181","0.9936767220497132","0.036066025495529175","0.9811896681785583","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
