"Name","State","Notes","User","Tags","Created","Runtime","Sweep","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss","eval_loss.min","eval_loss_mm","eval_p_max","eval_p_max_mm","eval_p_var","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","test_accuracy_best_accuracy","test_accuracy_best_eval_loss","test_accuracy_best_f1","test_f1_best_accuracy","test_f1_best_eval_loss","test_f1_best_f1","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"21_S7_ID_30_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T17:23:08.000Z","641","","0.9","0.999","","3","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_30","false","pcid_1565","128","32","","all","21_sweeps","1","","qqp","","32","","","0.1","0.01","true","0.64111328125","","","","","","","","","","0.67138671875","199","200","0.6478059887886047","65","66","0.603960396039604","101","102","","","","","","","","","","359","1.7338327169418335","","","0.958199679851532","","0.4378727078437805","","0.5945945945945946","","","","","0.63720703125","0.60302734375","0.5849609375","0.49213943950786054","0.4805111821086262","0.5758483033932136","","","","","","0.0037353618536144495","0.9962759017944336",""
"21_S7_ID_29_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T17:14:07.000Z","488","","0.9","0.999","","2","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_29","false","pcid_1564","128","32","","all","21_sweeps","3","","qqp","","32","","","0.1","0.01","true","0.5009765625","","","","","","","","","","0.61181640625","59","60","0.643913984298706","75","76","0.6016471608149111","95","96","","","","","","","","","","255","1.727566123008728","","","0.9542518258094788","","0.4232555627822876","","0.5855636658556367","","","","","0.611328125","0.58544921875","0.55419921875","0.5659760087241003","0.5970574276222117","0.6083226083226083","","","","","","0.013738567009568214","0.9864256978034972",""
"21_S7_ID_28_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T17:05:48.000Z","446","","0.9","0.999","","2","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_28","false","pcid_1564","128","32","","all","21_sweeps","2","","qqp","","32","","","0.1","0.01","true","0.517578125","","","","","","","","","","0.64453125","65","66","0.6154593825340271","73","74","0.5927138763814981","33","34","","","","","","","","","","233","1.7807433605194092","","","0.94137042760849","","0.4091610610485077","","0.5553555355535553","","","","","0.64892578125","0.63916015625","0.52783203125","0.25646328852119954","0.4850174216027875","0.5995859213250517","","","","","","0.011540042236447334","0.9885468482971193",""
"21_S7_ID_27_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T16:55:16.000Z","581","","0.9","0.999","","2","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_27","false","pcid_1564","128","32","","all","21_sweeps","1","","qqp","","32","","","0.1","0.01","true","0.54443359375","","","","","","","","","","0.62255859375","51","52","0.6525846719741821","63","64","0.5892300845571874","165","166","","","","","","","","","","325","2.4928128719329834","","","0.969060480594635","","0.4537106156349182","","0.5840392331698618","","","","","0.62255859375","0.611328125","0.54052734375","0.21202854230377163","0.5626373626373626","0.583812472357364","","","","","","0.004512283019721508","0.9954994916915894",""
"21_S7_ID_26_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T16:46:19.000Z","487","","0.9","0.999","","2","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_26","false","pcid_1563","128","32","","all","21_sweeps","3","","qqp","","32","","","0.1","0.01","true","0.583984375","","","","","","","","","","0.61474609375","53","54","0.6348029971122742","63","64","0.6009049773755656","97","98","","","","","","","","","","257","1.4813860654830933","","","0.9436051249504088","","0.4122251570224762","","0.5679513184584178","","","","","0.6240234375","0.60791015625","0.5703125","0.5120405576679341","0.550140056022409","0.6081923419412288","","","","","","0.009896855801343918","0.9901885986328124",""
"21_S7_ID_25_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T16:38:05.000Z","442","","0.9","0.999","","2","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_25","false","pcid_1563","128","32","","all","21_sweeps","2","","qqp","","32","","","0.1","0.01","true","0.541015625","","","","","","","","","","0.64892578125","67","68","0.6107568144798279","69","70","0.5962837837837838","33","34","","","","","","","","","","229","1.669797420501709","","","0.942133367061615","","0.409929633140564","","0.5660203139427517","","","","","0.6513671875","0.654296875","0.5439453125","0.2714285714285714","0.3045186640471513","0.600513259195894","","","","","","0.010438062250614166","0.9896398782730104",""
"21_S7_ID_24_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T16:27:46.000Z","568","","0.9","0.999","","2","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_24","false","pcid_1563","128","32","","all","21_sweeps","1","","qqp","","32","","","0.1","0.01","true","0.58837890625","","","","","","","","","","0.6240234375","59","60","0.6378639936447144","59","60","0.591903210795719","157","158","","","","","","","","","","317","2.20100736618042","","","0.9693073630332948","","0.4543841779232025","","0.5881778212017585","","","","","0.64208984375","0.64208984375","0.57080078125","0.5455672659640421","0.5455672659640421","0.5958620689655172","","","","","","0.003914352040737867","0.9960942268371582",""
"21_S7_ID_23_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T16:18:53.000Z","482","","0.9","0.999","","1","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_23","false","pcid_1562","128","32","","all","21_sweeps","3","","qqp","","32","","","0.1","0.01","true","0.5546875","","","","","","","","","","0.654296875","61","62","0.6075475811958313","67","68","0.6348027842227377","73","74","","","","","","","","","","233","1.125174880027771","","","0.9128980040550232","","0.35467296838760376","","0.6168067226890755","","","","","0.640625","0.6357421875","0.615234375","0.572093023255814","0.5989247311827957","0.6317757009345794","","","","","","0.031133007258176804","0.969960391521454",""
"21_S7_ID_22_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T16:09:48.000Z","493","","0.9","0.999","","1","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_22","false","pcid_1562","128","32","","all","21_sweeps","2","","qqp","","32","","","0.1","0.01","true","0.54345703125","","","","","","","","","","0.67041015625","63","64","0.6005890965461731","75","76","0.6175504458000939","81","82","","","","","","","","","","241","1.5965287685394287","","","0.9355223178863524","","0.4000990390777588","","0.5918812745525972","","","","","0.65380859375","0.63916015625","0.6103515625","0.4591914569031274","0.592388306674021","0.621082621082621","","","","","","0.010272210463881493","0.989803433418274",""
"21_S7_ID_21_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T16:01:18.000Z","460","","0.9","0.999","","1","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_21","false","pcid_1562","128","32","","all","21_sweeps","1","","qqp","","32","","","0.1","0.01","true","0.53515625","","","","","","","","","","0.6123046875","57","58","0.6730818152427673","55","56","0.580178647384092","67","68","","","","","","","","","","227","2.024859666824341","","","0.9578585028648376","","0.4351893365383148","","0.5761353517364203","","","","","0.61474609375","0.59814453125","0.52587890625","0.23323615160349853","0.04413472706155633","0.5794716327414466","","","","","","0.005847537890076637","0.9941723346710204",""
"21_S7_ID_20_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T15:51:44.000Z","523","","0.9","0.999","","1","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_20","false","pcid_1561","128","32","","all","21_sweeps","3","","qqp","","32","","","0.1","0.01","true","0.6025390625","","","","","","","","","","0.66259765625","65","66","0.5971254706382751","65","66","0.6362781954887219","101","102","","","","","","","","","","261","1.287617325782776","","","0.94609272480011","","0.4127068817615509","","0.6313405797101449","","","","","0.64306640625","0.64306640625","0.62646484375","0.5727644652250147","0.5727644652250147","0.6413502109704642","","","","","","0.01414366252720356","0.9860677719116212",""
"21_S7_ID_19_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T15:42:40.000Z","493","","0.9","0.999","","1","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_19","false","pcid_1561","128","32","","all","21_sweeps","2","","qqp","","32","","","0.1","0.01","true","0.58154296875","","","","","","","","","","0.67041015625","67","68","0.589372992515564","75","76","0.6213320912901724","89","90","","","","","","","","","","249","1.3993809223175049","","","0.9272372126579284","","0.3874441087245941","","0.6048870447210696","","","","","0.66015625","0.654296875","0.61376953125","0.5173370319001387","0.5963511972633979","0.6238706609605326","","","","","","0.008144484832882881","0.9918991327285768",""
"21_S7_ID_18_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T15:30:51.000Z","657","","0.9","0.999","","1","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_18","false","pcid_1561","128","32","","all","21_sweeps","1","","qqp","","32","","","0.1","0.01","true","0.59814453125","","","","","","","","","","0.634765625","51","52","0.6614669561386108","49","50","0.6062917063870352","203","204","","","","","","","","","","363","2.1392626762390137","","","0.9696354866027832","","0.4548112750053406","","0.6045170591061989","","","","","0.63330078125","0.62109375","0.60009765625","0.4585436193222783","0.20816326530612245","0.6083213773314203","","","","","","0.002809121971949935","0.9971952438354492",""
"21_S7_ID_17_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T15:21:35.000Z","503","","0.9","0.999","","3","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_17","false","pcid_1560","128","32","","all","21_sweeps","3","","qnli","","32","","","0.1","0.01","true","0.44580078125","","","","","","","","","","0.45361328125","3","4","0.7398459315299988","53","54","","","","","","","","","","","","","213","1.4855173826217651","","","0.8656314611434937","","0.30141833424568176","","","","","","","0.4609375","0.3876953125","","","","","","","","","","0.02119765430688858","0.9791082143783568",""
"21_S7_ID_16_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T15:11:04.000Z","607","","0.9","0.999","","3","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_16","false","pcid_1560","128","32","","all","21_sweeps","2","","qnli","","32","","","0.1","0.01","true","0.62841796875","","","","","","","","","","0.65966796875","83","84","0.6480675935745239","61","62","","","","","","","","","","","","","243","1.075493574142456","","","0.9030577540397644","","0.35373952984809875","","","","","","","0.65087890625","0.6357421875","","","","","","","","","","0.012032175436615944","0.9880633354187012",""
"21_S7_ID_15_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T15:00:15.000Z","626","","0.9","0.999","","3","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_15","false","pcid_1560","128","32","","all","21_sweeps","1","","qnli","","32","","","0.1","0.01","true","0.654296875","","","","","","","","","","0.6640625","85","86","0.6393828988075256","43","44","","","","","","","","","","","","","245","1.251963496208191","","","0.9501991868019104","","0.4192585349082947","","","","","","","0.65869140625","0.6328125","","","","","","","","","","0.01489473506808281","0.9852536916732788",""
"21_S7_ID_14_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T14:51:28.000Z","501","","0.9","0.999","","3","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_14","false","pcid_1559","128","32","","all","21_sweeps","3","","qnli","","32","","","0.1","0.01","true","0.42041015625","","","","","","","","","","0.45458984375","13","14","0.7486062049865723","47","48","","","","","","","","","","","","","207","1.510566234588623","","","0.8539894819259644","","0.2839427888393402","","","","","","","0.46435546875","0.39599609375","","","","","","","","","","0.04537297040224075","0.9561660289764404",""
"21_S7_ID_13_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T14:40:34.000Z","629","","0.9","0.999","","3","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_13","false","pcid_1559","128","32","","all","21_sweeps","2","","qnli","","32","","","0.1","0.01","true","0.64697265625","","","","","","","","","","0.6728515625","85","86","0.6475648283958435","73","74","","","","","","","","","","","","","245","1.0785826444625854","","","0.9129534959793092","","0.367643266916275","","","","","","","0.65185546875","0.650390625","","","","","","","","","","0.009760219603776932","0.9902969598770142",""
"21_S7_ID_12_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T14:08:08.000Z","1923","","0.9","0.999","","3","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_12","false","pcid_1559","128","32","","all","21_sweeps","1","","qnli","","32","","","0.1","0.01","true","0.67626953125","","","","","","","","","","0.67626953125","799","800","0.6400717496871948","41","42","","","","","","","","","","","","","799","1.4780943393707275","","","0.9667758345603944","","0.44802069664001465","","","","","","","0.66943359375","0.630859375","","","","","","","","","","0.0030459065455943346","0.9969595670700072",""
"21_S7_ID_11_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T13:59:33.000Z","491","","0.9","0.999","","2","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_11","false","pcid_1558","128","32","","all","21_sweeps","3","","qnli","","32","","","0.1","0.01","true","0.42626953125","","","","","","","","","","0.45361328125","1","2","0.7680236101150513","47","48","","","","","","","","","","","","","207","1.5254935026168823","","","0.8784570693969727","","0.3146153390407562","","","","","","","0.4609375","0.38037109375","","","","","","","","","","0.0402124747633934","0.960827112197876",""
"21_S7_ID_10_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T13:48:12.000Z","659","","0.9","0.999","","2","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_10","false","pcid_1558","128","32","","all","21_sweeps","2","","qnli","","32","","","0.1","0.01","true","0.65185546875","","","","","","","","","","0.66064453125","101","102","0.6579831838607788","63","64","","","","","","","","","","","","","261","0.9112953543663024","","","0.8573610782623291","","0.29518309235572815","","","","","","","0.63916015625","0.607421875","","","","","","","","","","0.010671107098460196","0.9894055724143982",""
"21_S7_ID_09_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T13:34:27.000Z","800","","0.9","0.999","","2","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_09","false","pcid_1558","128","32","","all","21_sweeps","1","","qnli","","32","","","0.1","0.01","true","0.65283203125","","","","","","","","","","0.6640625","149","150","0.6243597865104675","67","68","","","","","","","","","","","","","309","1.1836941242218018","","","0.9439170360565186","","0.41141894459724426","","","","","","","0.646484375","0.64794921875","","","","","","","","","","0.011210428550839424","0.988869845867157",""
"21_S7_ID_08_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T13:26:02.000Z","482","","0.9","0.999","","2","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_08","false","pcid_1557","128","32","","all","21_sweeps","3","","qnli","","32","","","0.1","0.01","true","0.43505859375","","","","","","","","","","0.453125","1","2","0.7666736841201782","43","44","","","","","","","","","","","","","203","1.4797992706298828","","","0.864310622215271","","0.2972208857536316","","","","","","","0.4609375","0.41357421875","","","","","","","","","","0.03692847117781639","0.9639883041381836",""
"21_S7_ID_07_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T13:14:48.000Z","651","","0.9","0.999","","2","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_07","false","pcid_1557","128","32","","all","21_sweeps","2","","qnli","","32","","","0.1","0.01","true","0.62890625","","","","","","","","","","0.65234375","85","86","0.660610556602478","85","86","","","","","","","","","","","","","245","0.9702208042144777","","","0.8593755960464478","","0.2971482276916504","","","","","","","0.6337890625","0.6337890625","","","","","","","","","","0.01163275633007288","0.9884456396102904",""
"21_S7_ID_06_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T13:03:07.000Z","678","","0.9","0.999","","2","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_06","false","pcid_1557","128","32","","all","21_sweeps","1","","qnli","","32","","","0.1","0.01","true","0.67138671875","","","","","","","","","","0.67578125","89","90","0.6227478981018066","63","64","","","","","","","","","","","","","249","1.0634549856185913","","","0.9324207305908204","","0.3919880092144013","","","","","","","0.658203125","0.64892578125","","","","","","","","","","0.01357489451766014","0.9865268468856812",""
"21_S7_ID_05_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T12:29:25.000Z","1998","","0.9","0.999","","1","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_05","false","pcid_1556","128","32","","all","21_sweeps","3","","qnli","","32","","","0.1","0.01","true","0.6142578125","","","","","","","","","","0.6162109375","689","690","0.714052677154541","67","68","","","","","","","","","","","","","799","1.5271735191345217","","","0.9219344258308412","","0.3873670101165771","","","","","","","0.58642578125","0.41015625","","","","","","","","","","0.0015984225319698453","0.9984029531478882",""
"21_S7_ID_04_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T12:08:46.000Z","1216","","0.9","0.999","","1","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_04","false","pcid_1556","128","32","","all","21_sweeps","2","","qnli","","32","","","0.1","0.01","true","0.6806640625","","","","","","","","","","0.68310546875","339","340","0.643803596496582","57","58","","","","","","","","","","","","","499","1.272862672805786","","","0.9551579356193542","","0.43006202578544617","","","","","","","0.67529296875","0.61962890625","","","","","","","","","","0.004754058551043272","0.9952600598335266",""
"21_S7_ID_03_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T11:47:31.000Z","1250","","0.9","0.999","","1","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_03","false","pcid_1556","128","32","","all","21_sweeps","1","","qnli","","32","","","0.1","0.01","true","0.65771484375","","","","","","","","","","0.66259765625","369","370","0.6425378322601318","45","46","","","","","","","","","","","","","529","1.5521186590194702","","","0.972965121269226","","0.45749062299728394","","","","","","","0.6376953125","0.6259765625","","","","","","","","","","0.004572635050863028","0.9954397678375244",""
"21_S7_ID_02_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T11:13:42.000Z","2004","","0.9","0.999","","1","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_02","false","pcid_1555","128","32","","all","21_sweeps","3","","qnli","","32","","","0.1","0.01","true","0.6103515625","","","","","","","","","","0.6103515625","799","800","0.7236338257789612","57","58","","","","","","","","","","","","","799","1.553515911102295","","","0.9277806282043456","","0.3950223922729492","","","","","","","0.5947265625","0.41015625","","","","","","","","","","0.001434188219718635","0.99856698513031",""
"21_S7_ID_01_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T10:41:59.000Z","1880","","0.9","0.999","","1","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_01","false","pcid_1555","128","32","","all","21_sweeps","2","","qnli","","32","","","0.1","0.01","true","0.69189453125","","","","","","","","","","0.69384765625","705","706","0.6343138217926025","61","62","","","","","","","","","","","","","799","1.2337515354156494","","","0.9536795020103456","","0.4293769598007202","","","","","","","0.6796875","0.62646484375","","","","","","","","","","0.0027542663738131523","0.997250199317932",""
"21_S7_ID_00_VAN","finished","-","ricu","SWP7, vanilla","2024-01-06T10:17:30.000Z","1445","","0.9","0.999","","1","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_07_vanilla/run_00","false","pcid_1555","128","32","","all","21_sweeps","1","","qnli","","32","","","0.1","0.01","true","0.66748046875","","","","","","","","","","0.6689453125","475","476","0.6400424838066101","47","48","","","","","","","","","","","","","635","1.537688374519348","","","0.97500342130661","","0.46002158522605896","","","","","","","0.65380859375","0.630859375","","","","","","","","","","0.0034682005643844604","0.9965389966964722",""
"21_S6_ID_53_MOD","finished","-","ricu","SWP6, modded","2024-01-06T09:59:50.000Z","1037","","0.9","0.999","0","3","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_53","false","pcid_1554","128","32","","all","21_sweeps","3","","sst2","","32","","","0.1","0.01","true","0.7080078125","","","","","0.002513578627258539","[0.0025135830510407686,0.0025135744363069534]","","","","0.70849609375","705","706","0.6864969730377197","39","40","","","","","","","","","","","","","799","1.2490533590316772","","","0.9584115147590636","","0.4375496506690979","","","","","","","0.693359375","0.560546875","","","","","","","","0.0024581365287303925","0.9975450038909912","0.004801408387720585","0.995216965675354","{""_type"":""histogram"",""bins"":[0.000015386463928734884,0.0012140824692323804,0.0024127785582095385,0.0036114745307713747,0.004810170736163855,0.006008866708725691,0.007207562681287527,0.00840625911951065,0.009604955092072487,0.010803651064634323,0.01200234703719616,0.013201043009757996,0.014399738982319832,0.015598434954881668,0.016797130927443504,0.01799582690000534,0.019194522872567177,0.020393218845129013,0.02159191481769085,0.022790610790252686,0.023989306762814522,0.025188002735376358,0.026386700570583344,0.02758539654314518,0.028784092515707016,0.029982788488268852,0.03118148446083069,0.032380178570747375,0.03357887640595436,0.03477757051587105,0.03597626835107803,0.03717496246099472,0.038373660296201706],""values"":[19,13,10,11,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"21_S6_ID_52_MOD","finished","-","ricu","SWP6, modded","2024-01-06T09:43:31.000Z","961","","0.9","0.999","0","3","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_52","false","pcid_1554","128","32","","all","21_sweeps","2","","sst2","","32","","","0.1","0.01","true","0.67138671875","","","","","0.0025553936138749123","[0.002555395010858774,0.0025553922168910503]","","","","0.67138671875","799","800","0.7032393217086792","33","34","","","","","","","","","","","","","799","1.420576095581055","","","0.9632744789123536","","0.4439618587493897","","","","","","","0.67041015625","0.52392578125","","","","","","","","0.0026122191920876503","0.9973912239074708","0.004988494329154491","0.9950343370437622","{""_type"":""histogram"",""values"":[23,17,9,6,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1],""bins"":[0.000005079565653431928,0.0012784440768882632,0.00255180848762393,0.0038251730147749186,0.005098537541925907,0.006371901836246252,0.007645266130566597,0.00891863089054823,0.010191995650529861,0.011465359479188919,0.012738724239170551,0.014012088999152184,0.015285452827811241,0.016558818519115448,0.017832182347774506,0.019105546176433563,0.02037891186773777,0.021652275696396828,0.022925639525055885,0.024199005216360092,0.02547236904501915,0.026745732873678207,0.028019098564982414,0.029292462393641472,0.03056582622230053,0.031839191913604736,0.033112555742263794,0.03438591957092285,0.03565928339958191,0.03693264722824097,0.03820601478219032,0.03947937861084938,0.04075274243950844]}"
"21_S6_ID_51_MOD","finished","-","ricu","SWP6, modded","2024-01-06T09:26:28.000Z","1004","","0.9","0.999","0","3","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_51","false","pcid_1554","128","32","","all","21_sweeps","1","","sst2","","32","","","0.1","0.01","true","0.69677734375","","","","","0.0024411252234131098","[0.0024411254562437534,0.002441124990582466]","","","","0.697265625","629","630","0.7166122198104858","45","46","","","","","","","","","","","","","789","1.3617810010910034","","","0.9695870876312256","","0.451880156993866","","","","","","","0.6806640625","0.51904296875","","","","","","","","0.0022571957670152187","0.9977454543113708","0.004588043782860041","0.9954271912574768","{""bins"":[0.00008857884677127004,0.0007284653256647289,0.0013683517463505268,0.002008238108828664,0.0026481247041374445,0.0032880110666155815,0.003927897661924362,0.004567784257233143,0.005207670386880636,0.005847556982189417,0.0064874435774981976,0.007127329707145691,0.007767216302454472,0.008407102897763252,0.009046989493072033,0.009686876088380814,0.01032676175236702,0.0109666483476758,0.011606534942984581,0.012246421538293362,0.012886308133602142,0.013526194728910923,0.014166081324219704,0.01480596698820591,0.01544585358351469,0.01608574017882347,0.016725625842809677,0.017365513369441032,0.01800539903342724,0.018645286560058594,0.0192851722240448,0.019925059750676155,0.02056494541466236],""values"":[16,8,8,8,1,3,3,2,3,4,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1],""_type"":""histogram""}"
