"Name","Runtime","Notes","Tags","State","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","eval_loss","eval_p_max","eval_p_var","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms","test_accuracy_best_accuracy","test_accuracy_best_eval_loss","test_accuracy_best_f1","test_f1_best_accuracy","test_f1_best_eval_loss","test_f1_best_f1"
"20_S0_ID_16_MOD","1092","-","SWP0, modded","finished","s7aswq92","ricu","","","2024-01-04T20:11:59.000Z","2024-01-04T20:30:11.000Z","2024-01-04T20:30:11.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1416","2","0.9","0.999","0","1","0","80","16","","false","0.00002","linear","128","6400","bert-base-uncased","false","800","640","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_16","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7353515625","2.0315678119659424","0.9913409948349","0.4869056046009064","","","","","0.00019586924463510513","[0.0001958715874934569,0.00019586688722483816]","","","","0.73828125","71","576","0.5974053144454956","19","160","","","","","","","","","","","","","231","","","","","","","","","","","","","0.00012541312025859952","0.9998745918273926","0.0003212925512343645","0.9996811747550964","{""values"":[510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[1.8189894035458565e-10,0.0020262920297682285,0.00405258359387517,0.006078875623643398,0.00810516718775034,0.01013145875185728,0.012157751247286797,0.014184042811393738,0.01621033437550068,0.01823662593960762,0.02026291750371456,0.022289209067821503,0.024315502494573593,0.026341794058680534,0.028368085622787476,0.030394377186894417,0.03242066875100136,0.03444696217775345,0.03647325187921524,0.03849954530596733,0.04052583500742912,0.04255212843418121,0.044578418135643005,0.046604711562395096,0.048631004989147186,0.05065729469060898,0.05268358811736107,0.05470987781882286,0.05673617124557495,0.05876246094703674,0.060788754373788834,0.06281504780054092,0.06484133750200272]}","0.72265625","0.68115234375","","","",""
"20_S1_ID_18_VAN","2440","-","SWP1, vanilla","finished","8c7cfvm9","ricu","","","2024-01-04T19:52:20.000Z","2024-01-04T20:33:00.000Z","2024-01-04T20:33:00.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1424","4","0.9","0.999","","1","0","80","16","","false","0.00002","linear","128","6400","bert-base-uncased","false","800","640","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_18","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7216796875","2.2398157119750977","0.9854296445846558","0.47906923294067383","","","","","","","","","","0.7236328125","551","4416","0.5955813527107239","25","208","","","","","","","","","","","","","711","","","","","","","","","","","","","","","0.000022813157556811348","0.999977171421051","","0.72314453125","0.70166015625","","","",""
"20_S0_ID_15_MOD","1791","-","SWP0, modded","finished","7926wud1","ricu","","","2024-01-04T19:41:52.000Z","2024-01-04T20:11:43.000Z","2024-01-04T20:11:43.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1416","1","0.9","0.999","0","1","0","80","16","","false","0.00002","linear","128","6400","bert-base-uncased","false","800","640","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_15","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7119140625","2.330881357192993","0.9925742149353028","0.4891805946826935","","","","","0.0019421445904299617","[0.0019421461038291456,0.001942142960615456]","","","","0.71533203125","221","1776","0.6228145360946655","13","112","","","","","","","","","","","","","381","","","","","","","","","","","","","0.00007116698543541133","0.9999288320541382","0.007512136828154325","0.9998540282249452","{""_type"":""histogram"",""bins"":[1.682481780562739e-7,0.04319694638252258,0.08639372140169144,0.1295904964208603,0.17278727889060974,0.2159840613603592,0.25918084383010864,0.3023776113986969,0.34557437896728516,0.3887711763381958,0.43196794390678406,0.4751647114753723,0.518361508846283,0.5615582466125488,0.6047550439834595,0.6479518413543701,0.691148579120636,0.7343453764915466,0.7775421738624573,0.8207389116287231,0.8639357089996338,0.9071325063705444,0.9503292441368103,0.993526041507721,1.0367227792739868,1.0799195766448975,1.123116374015808,1.1663131713867188,1.2095099687576294,1.25270676612854,1.2959034442901611,1.3391002416610718,1.3822970390319824],""values"":[511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}","0.69775390625","0.6513671875","","","",""
"20_S1_ID_17_VAN","780","-","SWP1, vanilla","finished","t4yr86co","ricu","","","2024-01-04T19:39:04.000Z","2024-01-04T19:52:04.000Z","2024-01-04T19:52:04.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1424","3","0.9","0.999","","1","0","80","16","","false","0.00002","linear","128","6400","bert-base-uncased","false","800","640","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_17","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7333984375","1.872126221656799","0.98406183719635","0.4770476222038269","","","","","","","","","","0.74658203125","61","496","0.5809106826782227","25","208","","","","","","","","","","","","","221","","","","","","","","","","","","","","","0.0001401801418978721","0.9998599290847778","","0.7353515625","0.7109375","","","",""
"20_S0_ID_14_MOD","993","-","SWP0, modded","finished","i9vuujgx","ricu","","","2024-01-04T19:25:02.000Z","2024-01-04T19:41:35.000Z","2024-01-04T19:41:35.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1415","5","0.9","0.999","0","1","0","40","16","","false","0.00002","linear","128","3200","bert-base-uncased","false","400","320","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_14","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7294921875","1.9831701517105105","0.9866569638252258","0.4808780550956726","","","","","0.00007047061808407307","[0.00007047005055937916,0.00007047118560876697]","","","","0.7314453125","133","1072","0.5934238433837891","13","112","","","","","","","","","","","","","213","","","","","","","","","","","","","0.00009018208947964013","0.99990975856781","0.00015551091928500682","0.999844491481781","{""bins"":[2.698037917525653e-7,0.00006838169792899862,0.0001364935887977481,0.00020460548694245517,0.00027271738508716226,0.0003408292541280389,0.00040894115227274597,0.00047705305041745305,0.0005451649194583297,0.0006132768467068672,0.0006813887157477438,0.0007495006429962814,0.000817612512037158,0.0008857243810780346,0.0009538363083265722,0.0010219481773674488,0.0010900601046159863,0.001158171915449202,0.0012262838426977396,0.0012943957699462771,0.0013625076971948147,0.0014306195080280304,0.001498731435276568,0.0015668433625251055,0.0016349551733583212,0.0017030671006068587,0.0017711790278553963,0.001839290838688612,0.0019074027659371495,0.001975514693185687,0.0020436265040189028,0.002111738547682762,0.002179850358515978],""values"":[278,164,37,7,5,3,1,3,5,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}","0.73193359375","0.6826171875","","","",""
"20_S1_ID_16_VAN","964","-","SWP1, vanilla","finished","e6am96yi","ricu","","","2024-01-04T19:22:43.000Z","2024-01-04T19:38:47.000Z","2024-01-04T19:38:47.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1424","2","0.9","0.999","","1","0","80","16","","false","0.00002","linear","128","6400","bert-base-uncased","false","800","640","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_16","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7255859375","1.8996810913085935","0.9845485091209412","0.47695353627204895","","","","","","","","","","0.73974609375","113","912","0.6030320525169373","19","160","","","","","","","","","","","","","273","","","","","","","","","","","","","","","0.0001597405644133687","0.9998401999473572","","0.728515625","0.68115234375","","","",""
"20_S1_ID_15_VAN","1074","-","SWP1, vanilla","finished","jbyzot4z","ricu","","","2024-01-04T19:04:33.000Z","2024-01-04T19:22:27.000Z","2024-01-04T19:22:27.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1424","1","0.9","0.999","","1","0","80","16","","false","0.00002","linear","128","6400","bert-base-uncased","false","800","640","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_15","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7158203125","2.0237903594970703","0.9886904358863832","0.48312491178512573","","","","","","","","","","0.71875","145","1168","0.6215473413467407","15","128","","","","","","","","","","","","","305","","","","","","","","","","","","","","","0.00013801279419567436","0.999862015247345","","0.72412109375","0.6650390625","","","",""
"20_S0_ID_13_MOD","1249","-","SWP0, modded","finished","f78hg9uq","ricu","","","2024-01-04T19:03:54.000Z","2024-01-04T19:24:43.000Z","2024-01-04T19:24:43.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1415","4","0.9","0.999","0","1","0","40","16","","false","0.00002","linear","128","3200","bert-base-uncased","false","400","320","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_13","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.728515625","1.692513108253479","0.9753428101539612","0.4639719426631927","","","","","0.00006882171874167398","[0.00006882148591103032,0.00006882196612423286]","","","","0.73046875","187","1504","0.5946398973464966","17","144","","","","","","","","","","","","","267","","","","","","","","","","","","","0.0000923902407521382","0.999907612800598","0.00015617026656400412","0.9998437762260436","{""_type"":""histogram"",""bins"":[5.417356874204415e-7,0.0000975202492554672,0.00019449875981081277,0.00029147727764211595,0.0003884557809215039,0.00048543428420089185,0.0005824128165841103,0.0006793913198634982,0.0007763698231428862,0.0008733483264222741,0.000970326887909323,0.00106730533298105,0.001164283836260438,0.0012612624559551477,0.0013582409592345357,0.0014552194625139236,0.0015521979657933116,0.0016491764690726995,0.0017461549723520875,0.0018431334756314754,0.0019401119789108634,0.0020370904821902514,0.002134069101884961,0.0022310474887490273,0.002328026108443737,0.002425004495307803,0.002521983115002513,0.002618961501866579,0.002715940121561289,0.002812918508425355,0.0029098971281200647,0.003006875514984131,0.0031038541346788406],""values"":[384,91,17,6,2,4,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]}","0.7275390625","0.69677734375","","","",""
"20_S1_ID_14_VAN","492","-","SWP1, vanilla","finished","0lmshih7","ricu","","","2024-01-04T18:56:04.000Z","2024-01-04T19:04:16.000Z","2024-01-04T19:04:16.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1423","5","0.9","0.999","","1","0","40","16","","false","0.00002","linear","128","3200","bert-base-uncased","false","400","320","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_14","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72998046875","1.643225908279419","0.9764147400856018","0.4648844003677368","","","","","","","","","","0.7490234375","53","432","0.5903763175010681","13","112","","","","","","","","","","","","","133","","","","","","","","","","","","","","","0.0003630000283010304","0.9996371865272522","","0.7265625","0.6865234375","","","",""
"20_S0_ID_12_MOD","512","-","SWP0, modded","finished","far4zwgt","ricu","","","2024-01-04T18:55:04.000Z","2024-01-04T19:03:36.000Z","2024-01-04T19:03:36.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1415","3","0.9","0.999","0","1","0","40","16","","false","0.00002","linear","128","3200","bert-base-uncased","false","400","320","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_12","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.73291015625","1.8607258796691897","0.9919652342796326","0.48777878284454346","","","","","0.00016494296141900122","[0.00016493978910148144,0.000164946133736521]","","","","0.7431640625","25","208","0.5664933919906616","19","160","","","","","","","","","","","","","105","","","","","","","","","","","","","0.00023807234538253397","0.9997619390487672","0.0004026234382763505","0.9995974898338318","{""bins"":[0.0000027609953576757107,0.000046607248805230483,0.00009045350452652201,0.00013429975660983473,0.00017814600141718984,0.00022199226077646017,0.0002658385201357305,0.00030968477949500084,0.0003535310097504407,0.00039737726910971105,0.0004412235284689814,0.0004850697878282517,0.0005289160180836916,0.0005727622774429619,0.0006166085368022323,0.0006604547961615026,0.0007043010555207729,0.0007481473148800433,0.0007919935742393136,0.000835839775390923,0.0008796860347501934,0.0009235322941094637,0.000967378553468734,0.0010112248128280044,0.0010550710139796138,0.001098917331546545,0.0011427635326981544,0.0011866098502650857,0.0012304560514166951,0.0012743023689836264,0.0013181485701352358,0.001361994887702167,0.0014058410888537765],""values"":[31,38,66,68,91,66,46,30,20,10,13,9,3,4,3,3,2,2,1,1,1,0,1,0,0,0,1,0,0,0,1,1],""_type"":""histogram""}","0.73291015625","0.71533203125","","","",""
"20_S1_ID_13_VAN","547","-","SWP1, vanilla","finished","l3irvvkd","ricu","","","2024-01-04T18:46:39.000Z","2024-01-04T18:55:46.000Z","2024-01-04T18:55:46.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1423","4","0.9","0.999","","1","0","40","16","","false","0.00002","linear","128","3200","bert-base-uncased","false","400","320","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_13","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7265625","1.622590184211731","0.9796307682991028","0.4681912064552307","","","","","","","","","","0.73095703125","69","560","0.5986952185630798","17","144","","","","","","","","","","","","","149","","","","","","","","","","","","","","","0.0002105860912706703","0.9997893571853638","","0.7265625","0.6943359375","","","",""
"20_S0_ID_11_MOD","678","-","SWP0, modded","finished","3qlj44vn","ricu","","","2024-01-04T18:43:30.000Z","2024-01-04T18:54:48.000Z","2024-01-04T18:54:48.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1415","2","0.9","0.999","0","1","0","40","16","","false","0.00002","linear","128","3200","bert-base-uncased","false","400","320","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_11","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7314453125","1.799219012260437","0.9874743223190308","0.48151659965515137","","","","","0.00016421839245595038","[0.00016421746113337576,0.00016421930922660977]","","","","0.73779296875","61","496","0.6025568246841431","13","112","","","","","","","","","","","","","141","","","","","","","","","","","","","0.00028296574600972235","0.9997169971466064","0.00044143779086880386","0.9995588660240172","{""_type"":""histogram"",""bins"":[4.128551438498107e-7,0.0004072283336427063,0.0008140438003465533,0.0012208593543618917,0.0016276747919619083,0.002034490229561925,0.0024413056671619415,0.0028481213375926018,0.0032549367751926184,0.003661752212792635,0.004068567883223295,0.004475383087992668,0.004882198758423328,0.005289013963192701,0.005695829633623362,0.006102645304054022,0.006509460508823395,0.006916276179254055,0.007323091849684715,0.007729907054454088,0.008136722259223461,0.008543537929654121,0.008950353600084782,0.009357169270515442,0.009763984940946102,0.010170799680054188,0.010577615350484848,0.010984431020915508,0.011391246691346169,0.011798062361776829,0.012204877100884914,0.012611692771315575,0.013018508441746235],""values"":[453,52,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}","0.724609375","0.6708984375","","","",""
"20_S1_ID_12_VAN","511","-","SWP1, vanilla","finished","prvv48ne","ricu","","","2024-01-04T18:37:51.000Z","2024-01-04T18:46:22.000Z","2024-01-04T18:46:22.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1423","3","0.9","0.999","","1","0","40","16","","false","0.00002","linear","128","3200","bert-base-uncased","false","400","320","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_12","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.732421875","1.817425847053528","0.984845757484436","0.47753557562828064","","","","","","","","","","0.74609375","59","480","0.5809887647628784","19","160","","","","","","","","","","","","","139","","","","","","","","","","","","","","","0.00022831984097138047","0.9997718334197998","","0.7412109375","0.7138671875","","","",""
"20_S0_ID_10_MOD","812","-","SWP0, modded","finished","rsl5e1vf","ricu","","","2024-01-04T18:29:41.000Z","2024-01-04T18:43:13.000Z","2024-01-04T18:43:13.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1415","1","0.9","0.999","0","1","0","40","16","","false","0.00002","linear","128","3200","bert-base-uncased","false","400","320","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_10","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.71923828125","1.8937723636627195","0.9905495643615724","0.48501166701316833","","","","","0.0001159354142146185","[0.00011593490489758552,0.00011593591625569388]","","","","0.7216796875","91","736","0.6209705471992493","11","96","","","","","","","","","","","","","171","","","","","","","","","","","","","0.0002445864083711058","0.9997554421424866","0.0003541414043866098","0.9996458888053894","{""values"":[440,62,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[3.931807270873833e-7,0.00026426100521348417,0.0005281288758851588,0.0007919967174530029,0.0010558645008131862,0.0013197324005886912,0.0015836001839488745,0.0018474680837243795,0.0021113359834998846,0.002375203650444746,0.002639071550220251,0.002902939449995756,0.0031668071169406176,0.0034306750167161226,0.0036945429164916277,0.003958410583436489,0.004222278483211994,0.004486146382987499,0.004750014282763004,0.005013882182538509,0.0052777500823140144,0.005541617516428232,0.005805485416203737,0.006069353315979242,0.006333221215754747,0.0065970891155302525,0.0068609570153057575,0.007124824915081263,0.007388692814856768,0.007652560248970985,0.00791642814874649,0.008180296048521996,0.0084441639482975]}","0.705078125","0.66357421875","","","",""
"20_S1_ID_11_VAN","496","-","SWP1, vanilla","finished","0x9l5osd","ricu","","","2024-01-04T18:29:19.000Z","2024-01-04T18:37:35.000Z","2024-01-04T18:37:35.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1423","2","0.9","0.999","","1","0","40","16","","false","0.00002","linear","128","3200","bert-base-uncased","false","400","320","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_11","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72802734375","1.6364573240280151","0.9794222712516784","0.47025224566459656","","","","","","","","","","0.7392578125","55","448","0.6007782816886902","13","112","","","","","","","","","","","","","135","","","","","","","","","","","","","","","0.0004614869540091604","0.9995386600494384","","0.7294921875","0.67822265625","","","",""
"20_S0_ID_09_MOD","199","-","SWP0, modded","finished","fmxxxoab","ricu","","","2024-01-04T18:26:07.000Z","2024-01-04T18:29:26.000Z","2024-01-04T18:29:26.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1414","5","0.9","0.999","0","1","0","10","16","","false","0.00002","linear","128","800","bert-base-uncased","false","100","80","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_09","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72900390625","1.2770427465438845","0.9715682864189148","0.4565807580947876","","","","","0.0030286037363111973","[0.0030286023393273354,0.0030286055989563465]","","","","0.73486328125","17","144","0.6025873422622681","7","64","","","","","","","","","","","","","37","","","","","","","","","","","","","0.002858850173652172","0.9971469044685364","0.008166193030774593","0.995801329612732","{""_type"":""histogram"",""values"":[510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""bins"":[0.0000030390215215447824,0.03881819546222687,0.07763335108757019,0.11644851416349411,0.15526366233825684,0.19407883286476135,0.23289398849010468,0.271709144115448,0.3105242848396301,0.34933945536613464,0.38815462589263916,0.4269697666168213,0.4657849371433258,0.5046001076698303,0.5434152483940125,0.5822303891181946,0.6210455298423767,0.6598607301712036,0.6986758708953857,0.7374910116195679,0.7763062119483948,0.8151213526725769,0.853936493396759,0.8927516341209412,0.9315668344497681,0.9703819751739502,1.0091971158981323,1.0480122566223145,1.0868273973464966,1.1256426572799683,1.1644577980041504,1.2032729387283325,1.2420880794525146]}","0.72314453125","0.6875","","","",""
"20_S1_ID_10_VAN","487","-","SWP1, vanilla","finished","upy2o9mm","ricu","","","2024-01-04T18:20:55.000Z","2024-01-04T18:29:02.000Z","2024-01-04T18:29:02.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1423","1","0.9","0.999","","1","0","40","16","","false","0.00002","linear","128","3200","bert-base-uncased","false","400","320","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_10","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72998046875","1.5656471252441406","0.9780603647232056","0.468688040971756","","","","","","","","","","0.7353515625","53","432","0.6205630302429199","11","96","","","","","","","","","","","","","133","","","","","","","","","","","","","","","0.000482394447317347","0.9995177388191224","","0.7041015625","0.66796875","","","",""
"20_S0_ID_08_MOD","500","-","SWP0, modded","finished","3gjiy1ib","ricu","","","2024-01-04T18:17:29.000Z","2024-01-04T18:25:49.000Z","2024-01-04T18:25:49.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1414","4","0.9","0.999","0","1","0","10","16","","false","0.00002","linear","128","800","bert-base-uncased","false","100","80","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_08","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72705078125","1.3446210622787476","0.9694969058036804","0.4528176486492157","","","","","0.0004793152038473636","[0.0004793157568201422,0.0004793146508745849]","","","","0.72705078125","99","800","0.6213864684104919","9","80","","","","","","","","","","","","","99","","","","","","","","","","","","","0.0005076206871308386","0.9994925260543824","0.000934707815758884","0.999066174030304","{""values"":[349,97,12,11,12,8,4,4,4,0,2,3,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.0000010189185104536591,0.0004925371031276882,0.0009840552229434252,0.001475573400966823,0.001967091578990221,0.0024586098734289408,0.002950127935037017,0.0034416462294757366,0.003933164291083813,0.004424682352691889,0.004916200879961252,0.005407718941569328,0.005899237003177404,0.0063907550647854805,0.006882273592054844,0.00737379165366292,0.007865309715270996,0.00835682824254036,0.008848345838487148,0.009339864365756512,0.009831382893025875,0.010322900488972664,0.010814419016242027,0.011305936612188816,0.01179745513945818,0.012288973666727543,0.012780491262674332,0.013272009789943695,0.013763528317213058,0.014255045913159847,0.01474656444042921,0.015238082036376,0.015729600563645363]}","0.71337890625","0.68408203125","","","",""
"20_S1_ID_09_VAN","382","-","SWP1, vanilla","finished","iqaxblrf","ricu","","","2024-01-04T18:14:15.000Z","2024-01-04T18:20:37.000Z","2024-01-04T18:20:37.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1422","5","0.9","0.999","","1","0","10","16","","false","0.00002","linear","128","800","bert-base-uncased","false","100","80","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_09","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.734375","1.5219825506210327","0.9803906679153442","0.4708977639675141","","","","","","","","","","0.7353515625","93","752","0.5890780687332153","7","64","","","","","","","","","","","","","99","","","","","","","","","","","","","","","0.0012569846585392952","0.998744010925293","","0.72412109375","0.68994140625","","","",""
"20_S0_ID_07_MOD","238","-","SWP0, modded","finished","exnfqwhn","ricu","","","2024-01-04T18:13:13.000Z","2024-01-04T18:17:11.000Z","2024-01-04T18:17:11.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1414","3","0.9","0.999","0","1","0","10","16","","false","0.00002","linear","128","800","bert-base-uncased","false","100","80","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_07","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72900390625","1.47398579120636","0.9806833863258362","0.4702087342739105","","","","","0.0006210842984728515","[0.0006210861029103398,0.0006210824940353632]","","","","0.73095703125","25","208","0.6181911826133728","11","96","","","","","","","","","","","","","45","","","","","","","","","","","","","0.0008450403111055493","0.999155342578888","0.0014603479066863656","0.99854177236557","{""_type"":""histogram"",""bins"":[0.000009959340786735993,0.0013115983456373215,0.0026132373604923487,0.003914876375347376,0.005216515157371759,0.006518153939396143,0.007819793187081814,0.009121431969106197,0.010423070751130581,0.011724710464477539,0.013026349246501923,0.014327988028526306,0.01562962681055069,0.016931265592575073,0.018232904374599457,0.01953454315662384,0.020836181938648224,0.022137822583317757,0.02343946136534214,0.024741100147366524,0.026042738929390907,0.02734437771141529,0.028646016493439674,0.029947655275464058,0.03124929405748844,0.032550934702157974,0.03385257348418236,0.03515421226620674,0.036455851048231125,0.03775748983025551,0.03905912861227989,0.040360767394304276,0.04166240617632866],""values"":[447,54,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}","0.732421875","0.705078125","","","",""
"20_S1_ID_08_VAN","263","-","SWP1, vanilla","finished","ohf9xsor","ricu","","","2024-01-04T18:09:33.000Z","2024-01-04T18:13:56.000Z","2024-01-04T18:13:56.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1422","4","0.9","0.999","","1","0","10","16","","false","0.00002","linear","128","800","bert-base-uncased","false","100","80","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_08","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72509765625","1.3705099821090698","0.9710938930511476","0.4552135169506073","","","","","","","","","","0.72705078125","45","368","0.6273792386054993","7","64","","","","","","","","","","","","","65","","","","","","","","","","","","","","","0.0007428150274790823","0.9992576837539672","","0.7119140625","0.68212890625","","","",""
