"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss","eval_loss.min","eval_loss_mm","eval_p_max","eval_p_max_mm","eval_p_var","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","test_accuracy_best_accuracy","test_accuracy_best_eval_loss","test_accuracy_best_f1","test_f1_best_accuracy","test_f1_best_eval_loss","test_f1_best_f1","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"23_S0_ID_173_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:26:20.000Z","136","","age1elwc","","","2024-01-08T08:28:36.000Z","2024-01-08T08:28:36.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","3","0","80","2","","false","0.28","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_173","false","pcid_1847","128","32","","all","23_sweeps","3","","rte","","32","","","0.1","0.01","true","0.5833333333333334","","","","","0.019171295687556267","[0.019171297550201416,0.01917129382491112]","","","","0.6159420289855072","29","30","0.9271161556243896","23","24","","","","","","","","","","","","","189","1.3296362161636353","","","0.8507635593414307","","0.3006281852722168","","","","","","","0.5703971119133574","","","","","","","","","0.0023249732330441475","0.9976797103881836","0.025150515139102936","0.981362760066986","{""_type"":""histogram"",""bins"":[0.0000439930590800941,0.024848107248544693,0.04965221881866455,0.07445633411407471,0.09926044940948486,0.12406455725431442,0.14886868000030518,0.17367278039455414,0.1984768956899643,0.22328101098537445,0.2480851262807846,0.27288922667503357,0.2976933419704437,0.3224974572658539,0.34730157256126404,0.3721056878566742,0.39690980315208435,0.4217139184474945,0.44651803374290466,0.4713221490383148,0.496126264333725,0.5209303498268127,0.5457344651222229,0.5705385804176331,0.5953426957130432,0.6201468110084534,0.6449509263038635,0.6697550415992737,0.6945591568946838,0.719363272190094,0.7441673874855042,0.7689715027809143,0.7937756180763245],""values"":[56,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_172_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:24:03.000Z","121","","hmt1yxva","","","2024-01-08T08:26:04.000Z","2024-01-08T08:26:04.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","3","0","80","2","","false","0.28","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_172","false","pcid_1847","128","32","","all","23_sweeps","2","","rte","","32","","","0.1","0.01","true","0.572463768115942","","","","","0.05161319673061371","[0.05161319673061371,0.05161319300532341]","","","","0.6123188405797102","31","32","0.9165948629379272","27","28","","","","","","","","","","","","","191","1.3313816785812378","","","0.8560429811477661","","0.3053920865058899","","","","","","","0.5812274368231047","","","","","","","","","0.0020824489183723927","0.9979201555252076","0.0778479278087616","0.962444007396698","{""_type"":""histogram"",""bins"":[5.115234102959221e-7,0.03474349528551102,0.06948647648096085,0.10422946512699127,0.1389724463224411,0.17371542751789093,0.20845840871334076,0.24320140480995178,0.2779443860054016,0.31268736720085144,0.34743034839630127,0.3821733295917511,0.4169163107872009,0.45165929198265076,0.4864022731781006,0.5211452841758728,0.5558882355690002,0.5906312465667725,0.6253741979598999,0.6601172089576721,0.6948601603507996,0.7296031713485718,0.764346182346344,0.7990891337394714,0.8338321447372437,0.8685750961303711,0.9033181071281433,0.9380610585212708,0.972804069519043,1.0075470209121704,1.0422899723052979,1.0770330429077148,1.1117759943008423],""values"":[54,1,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1]}"
"23_S0_ID_171_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:21:49.000Z","118","","szwxzv4g","","","2024-01-08T08:23:47.000Z","2024-01-08T08:23:47.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","3","0","80","2","","false","0.28","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_171","false","pcid_1847","128","32","","all","23_sweeps","1","","rte","","32","","","0.1","0.01","true","0.5833333333333334","","","","","0.03443293273448944","[0.03443292900919914,0.03443292900919914]","","","","0.605072463768116","27","28","0.9290382266044616","31","32","","","","","","","","","","","","","191","1.312544584274292","","","0.8543979525566101","","0.30263954401016235","","","","","","","0.5703971119133574","","","","","","","","","0.0021459655836224556","0.9978569149971008","0.04580986499786377","0.9699501991271972","{""bins"":[0.00004426686791703105,0.030524956062436104,0.061005644500255585,0.09148633480072021,0.12196702510118484,0.15244771540164948,0.1829283982515335,0.21340909600257874,0.24388977885246277,0.2743704617023468,0.30485114455223083,0.33533185720443726,0.3658125400543213,0.3962932229042053,0.42677390575408936,0.4572545886039734,0.4877353012561798,0.5182159543037415,0.5486966967582703,0.5791773796081543,0.6096580624580383,0.6401387453079224,0.6706194281578064,0.7011001110076904,0.7315807938575745,0.7620614767074585,0.7925421595573425,0.8230228424072266,0.8535035848617554,0.8839842677116394,0.9144649505615234,0.9449456334114075,0.9754263162612915],""_type"":""histogram"",""values"":[50,6,1,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_170_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:19:31.000Z","124","","0y4jp7yi","","","2024-01-08T08:21:35.000Z","2024-01-08T08:21:35.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","2","0","80","2","","false","0.28","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_170","false","pcid_1846","128","32","","all","23_sweeps","3","","rte","","32","","","0.1","0.01","true","0.5688405797101449","","","","","0.021955357864499092","[0.021955356001853943,0.02195536345243454]","","","","0.6014492753623188","35","36","0.8719505071640015","29","30","","","","","","","","","","","","","195","1.4594526290893557","","","0.8811556696891785","","0.33382153511047363","","","","","","","0.5812274368231047","","","","","","","","","0.0018009805353358388","0.9982008337974548","0.02923816815018654","0.979790449142456","{""_type"":""histogram"",""bins"":[0.0000064494338403164875,0.026695510372519493,0.05338457226753235,0.08007363229990005,0.10676269233226776,0.13345175981521606,0.16014081239700317,0.18682987987995148,0.21351894736289978,0.2402079999446869,0.266897052526474,0.2935861349105835,0.3202751874923706,0.3469642400741577,0.3736533224582672,0.4003423750400543,0.42703142762184143,0.4537205100059509,0.48040956258773804,0.5070986151695251,0.5337876677513123,0.5604767203330994,0.5871658325195312,0.6138548851013184,0.6405439376831055,0.6672329902648926,0.6939220428466797,0.7206110954284668,0.7473001480102539,0.7739892601966858,0.8006783127784729,0.82736736536026,0.8540564179420471],""values"":[53,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_169_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:17:12.000Z","122","","hpsg9cjm","","","2024-01-08T08:19:14.000Z","2024-01-08T08:19:14.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","2","0","80","2","","false","0.28","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_169","false","pcid_1846","128","32","","all","23_sweeps","2","","rte","","32","","","0.1","0.01","true","0.5760869565217391","","","","","0.02952144294977188","[0.02952144481241703,0.029521439224481583]","","","","0.6014492753623188","33","34","0.8766359686851501","29","30","","","","","","","","","","","","","193","1.4687389135360718","","","0.8814266920089722","","0.3366757333278656","","","","","","","0.5703971119133574","","","","","","","","","0.001808151020668447","0.998193621635437","0.03738737851381302","0.9713289737701416","{""_type"":""histogram"",""bins"":[0.00013099586067255586,0.02566864900290966,0.051206301897764206,0.0767439529299736,0.1022816076874733,0.1278192698955536,0.1533569097518921,0.17889456450939178,0.20443221926689148,0.22996987402439117,0.25550752878189087,0.28104516863822937,0.30658283829689026,0.33212047815322876,0.35765814781188965,0.38319578766822815,0.40873345732688904,0.43427109718322754,0.4598087668418884,0.48534640669822693,0.5108840465545654,0.5364217162132263,0.5619593858718872,0.5874969959259033,0.6130346655845642,0.6385723352432251,0.664110004901886,0.6896476149559021,0.715185284614563,0.7407229542732239,0.7662606239318848,0.7917982339859009,0.8173359036445618],""values"":[53,3,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_168_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:14:55.000Z","122","","0l5smuoz","","","2024-01-08T08:16:57.000Z","2024-01-08T08:16:57.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","2","0","80","2","","false","0.28","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_168","false","pcid_1846","128","32","","all","23_sweeps","1","","rte","","32","","","0.1","0.01","true","0.5543478260869565","","","","","0.01881064847111702","[0.018810642883181572,0.018810655921697617]","","","","0.6014492753623188","31","32","0.8769835829734802","31","32","","","","","","","","","","","","","191","1.4740757942199707","","","0.8792905211448669","","0.33507752418518066","","","","","","","0.5631768953068592","","","","","","","","","0.001880611293017864","0.9981213212013244","0.022902969270944595","0.97945898771286","{""bins"":[0.000017869111616164446,0.01635320670902729,0.03268854320049286,0.04902388155460358,0.0653592199087143,0.08169455081224442,0.09802988916635513,0.11436522752046585,0.13070055842399597,0.1470358967781067,0.1633712351322174,0.17970657348632812,0.19604191184043884,0.21237725019454956,0.22871258854866028,0.245047926902771,0.2613832652568817,0.27771860361099243,0.29405394196510315,0.31038928031921387,0.3267246186733246,0.3430599570274353,0.35939526557922363,0.37573060393333435,0.39206594228744507,0.4084012806415558,0.4247366189956665,0.4410719573497772,0.45740729570388794,0.47374263405799866,0.4900779724121094,0.5064133405685425,0.5227486491203308],""values"":[50,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"23_S0_ID_167_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:11:54.000Z","166","","dcfcz9xs","","","2024-01-08T08:14:40.000Z","2024-01-08T08:14:40.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","1","0","80","2","","false","0.28","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_167","false","pcid_1845","128","32","","all","23_sweeps","3","","rte","","32","","","0.1","0.01","true","0.6304347826086957","","","","","0.0399869941174984","[0.039986997842788696,0.0399869903922081]","","","","0.6521739130434783","81","82","0.8344639539718628","37","38","","","","","","","","","","","","","241","1.3188966512680054","","","0.890502393245697","","0.34223341941833496","","","","","","","0.555956678700361","","","","","","","","","0.0016749026253819466","0.9983266592025756","0.05410274118185043","0.9635589122772216","{""values"":[53,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1],""_type"":""histogram"",""bins"":[0.0001158710801973939,0.027155984193086624,0.05419609695672989,0.08123620599508286,0.10827632248401642,0.13531643152236938,0.16235654056072235,0.1893966645002365,0.21643677353858948,0.24347688257694244,0.2705169916152954,0.29755711555480957,0.32459720969200134,0.3516373336315155,0.37867745757102966,0.40571755170822144,0.4327576756477356,0.45979779958724976,0.48683789372444153,0.5138779878616333,0.5409181118011475,0.5679582357406616,0.5949983596801758,0.6220384836196899,0.6490785479545593,0.6761186718940735,0.7031587958335876,0.7301989197731018,0.757239043712616,0.7842791676521301,0.8113192319869995,0.8383593559265137,0.8653994798660278]}"
"23_S0_ID_166_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:09:03.000Z","156","","5wn3tfas","","","2024-01-08T08:11:39.000Z","2024-01-08T08:11:39.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","1","0","80","2","","false","0.28","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_166","false","pcid_1845","128","32","","all","23_sweeps","2","","rte","","32","","","0.1","0.01","true","0.6268115942028986","","","","","0.031505338847637177","[0.031505338847637177,0.031505338847637177]","","","","0.6485507246376812","77","78","0.835742175579071","37","38","","","","","","","","","","","","","237","1.3427307605743408","","","0.8934361338615417","","0.3453667163848877","","","","","","","0.5631768953068592","","","","","","","","","0.0016724758315831425","0.9983291029930116","0.03845309093594551","0.966986119747162","{""_type"":""histogram"",""values"":[47,4,4,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1],""bins"":[0.00003336258669150993,0.02138355001807213,0.04273373633623123,0.06408392637968063,0.08543410897254944,0.10678429901599884,0.12813448905944824,0.14948466420173645,0.17083485424518585,0.19218504428863525,0.21353523433208466,0.23488542437553406,0.25623559951782227,0.27758580446243286,0.29893597960472107,0.3202861547470093,0.3416363596916199,0.3629865348339081,0.3843367397785187,0.4056869149208069,0.4270370900630951,0.4483872950077057,0.4697374701499939,0.4910876452922821,0.5124378204345703,0.5337880253791809,0.5551382303237915,0.5764884352684021,0.5978385806083679,0.6191887855529785,0.6405389904975891,0.6618891358375549,0.6832393407821655]}"
"23_S0_ID_165_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:06:10.000Z","159","","smtcd07o","","","2024-01-08T08:08:49.000Z","2024-01-08T08:08:49.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","1","0","80","2","","false","0.28","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_165","false","pcid_1845","128","32","","all","23_sweeps","1","","rte","","32","","","0.1","0.01","true","0.6413043478260869","","","","","0.020060215145349503","[0.020060215145349503,0.0200602188706398]","","","","0.6594202898550725","75","76","0.8165993690490723","39","40","","","","","","","","","","","","","235","1.3264483213424685","","","0.8957873582839966","","0.34792348742485046","","","","","","","0.5667870036101083","","","","","","","","","0.001682580914348364","0.9983190298080444","0.02381882444024086","0.9783053994178772","{""bins"":[0.00016206986038014293,0.014412887394428253,0.02866370417177677,0.04291452094912529,0.05716533958911896,0.07141615450382233,0.08566697686910629,0.09991779178380966,0.11416860669851303,0.128419429063797,0.14267024397850037,0.15692105889320374,0.1711718738079071,0.18542270362377167,0.19967351853847504,0.2139243334531784,0.22817514836788177,0.24242596328258514,0.2566767930984497,0.2709276080131531,0.28517842292785645,0.2994292378425598,0.3136800527572632,0.32793086767196655,0.3421816825866699,0.3564324975013733,0.37068331241607666,0.3849341571331024,0.3991849720478058,0.41343578696250916,0.4276866018772125,0.4419374167919159,0.45618823170661926],""values"":[47,8,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1],""_type"":""histogram""}"
"23_S0_ID_164_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:04:01.000Z","115","","9wbmkv5g","","","2024-01-08T08:05:56.000Z","2024-01-08T08:05:56.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","5","0","80","2","","false","0.24","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_164","false","pcid_1844","128","32","","all","23_sweeps","3","","rte","","32","","","0.1","0.01","true","0.572463768115942","","","","","0.01592107117176056","[0.015921074897050858,0.01592106744647026]","","","","0.5942028985507246","21","22","0.9086357951164246","25","26","","","","","","","","","","","","","185","1.496667742729187","","","0.8910354971885681","","0.3415231704711914","","","","","","","0.5667870036101083","","","","","","","","","0.00152233662083745","0.998478889465332","0.018923357129096985","0.9825605750083924","{""_type"":""histogram"",""bins"":[0.000012038222848786972,0.012842214666306973,0.025672391057014465,0.038502566516399384,0.0513327457010746,0.06416291743516922,0.07699310034513474,0.08982327580451965,0.10265345126390457,0.11548362672328949,0.128313809633255,0.14114397764205933,0.15397416055202484,0.16680432856082916,0.17963451147079468,0.192464679479599,0.20529486238956451,0.21812504529953003,0.23095521330833435,0.24378539621829987,0.2566155791282654,0.2694457471370697,0.282275915145874,0.29510608315467834,0.30793628096580505,0.3207664489746094,0.3335966169834137,0.3464268147945404,0.3592569828033447,0.37208715081214905,0.38491731882095337,0.3977475166320801,0.4105776846408844],""values"":[52,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_163_MOD","finished","-","ricu","SWP0, modded","2024-01-08T08:01:49.000Z","117","","4ttzzntk","","","2024-01-08T08:03:46.000Z","2024-01-08T08:03:46.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","5","0","80","2","","false","0.24","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_163","false","pcid_1844","128","32","","all","23_sweeps","2","","rte","","32","","","0.1","0.01","true","0.5760869565217391","","","","","0.01639777235686779","[0.01639777235686779,0.01639777049422264]","","","","0.5942028985507246","21","22","0.8937861323356628","27","28","","","","","","","","","","","","","187","1.4811477661132812","","","0.8833065032958984","","0.3323594331741333","","","","","","","0.5667870036101083","","","","","","","","","0.0015404830919578671","0.9984607696533204","0.01909923553466797","0.9820936918258668","{""values"":[43,11,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1],""_type"":""histogram"",""bins"":[0.00007913258741609752,0.00965709425508976,0.01923505589365959,0.028813017532229424,0.038390979170799255,0.04796893894672394,0.05754690244793892,0.0671248659491539,0.07670282572507858,0.08628078550100327,0.09585874527692795,0.10543670505285263,0.11501467227935791,0.12459263205528259,0.13417059183120728,0.14374855160713196,0.15332651138305664,0.16290447115898132,0.172482430934906,0.18206040561199188,0.19163836538791656,0.20121632516384125,0.21079428493976593,0.2203722447156906,0.2299502044916153,0.23952816426753998,0.24910612404346466,0.25868409872055054,0.2682620584964752,0.2778400182723999,0.2874179780483246,0.29699593782424927,0.30657389760017395]}"
"23_S0_ID_162_MOD","finished","-","ricu","SWP0, modded","2024-01-08T07:59:36.000Z","117","","0c8jayvw","","","2024-01-08T08:01:33.000Z","2024-01-08T08:01:33.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","5","0","80","2","","false","0.24","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_162","false","pcid_1844","128","32","","all","23_sweeps","1","","rte","","32","","","0.1","0.01","true","0.572463768115942","","","","","0.014988623559474943","[0.014988629147410393,0.014988617040216924]","","","","0.5942028985507246","23","24","0.8957622051239014","25","26","","","","","","","","","","","","","185","1.471848964691162","","","0.8836640119552612","","0.33604782819747925","","","","","","","0.5703971119133574","","","","","","","","","0.00154411350376904","0.9984571933746338","0.017451908439397812","0.9834738969802856","{""bins"":[0.00015428903861902654,0.011913198977708817,0.023672107607126236,0.035431016236543655,0.04718992859125137,0.05894883722066879,0.07070774585008621,0.08246665447950363,0.09422556310892105,0.10598447173833847,0.11774338036775589,0.1295022964477539,0.14126120507717133,0.15302011370658875,0.16477902233600616,0.17653793096542358,0.188296839594841,0.20005574822425842,0.21181465685367584,0.22357356548309326,0.23533247411251068,0.2470913827419281,0.2588503062725067,0.27060920000076294,0.28236812353134155,0.2941270172595978,0.3058859407901764,0.3176448345184326,0.32940375804901123,0.34116265177726746,0.35292157530784607,0.3646804690361023,0.3764393925666809],""values"":[43,7,4,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"23_S0_ID_161_MOD","finished","-","ricu","SWP0, modded","2024-01-08T07:57:09.000Z","132","","rh4y60af","","","2024-01-08T07:59:21.000Z","2024-01-08T07:59:21.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","4","0","80","2","","false","0.24","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_161","false","pcid_1843","128","32","","all","23_sweeps","3","","rte","","32","","","0.1","0.01","true","0.5253623188405797","","","","","0.017514217644929886","[0.017514221370220184,0.017514212056994438]","","","","0.6123188405797102","29","30","0.8306026458740234","29","30","","","","","","","","","","","","","189","1.4135078191757202","","","0.8503782153129578","","0.2969743013381958","","","","","","","0.5703971119133574","","","","","","","","","0.0017955012153834105","0.9982062578201294","0.020720934495329857","0.9807587265968324","{""_type"":""histogram"",""bins"":[0.00006687775021418929,0.014487512409687042,0.028908148407936096,0.04332878440618515,0.057749416679143906,0.07217005640268326,0.08659068495035172,0.10101132094860077,0.11543195694684982,0.12985259294509888,0.14427322149276733,0.15869386494159698,0.17311449348926544,0.1875351369380951,0.20195576548576355,0.2163764089345932,0.23079703748226166,0.24521766602993011,0.25963830947875977,0.2740589380264282,0.2884795665740967,0.3029002249240875,0.317320853471756,0.33174148201942444,0.3461621105670929,0.36058273911476135,0.3750033974647522,0.38942402601242065,0.4038446545600891,0.41826528310775757,0.4326859414577484,0.44710657000541687,0.4615271985530853],""values"":[47,6,2,1,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_160_MOD","finished","-","ricu","SWP0, modded","2024-01-08T07:54:53.000Z","121","","cohfsu7v","","","2024-01-08T07:56:54.000Z","2024-01-08T07:56:54.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","4","0","80","2","","false","0.24","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_160","false","pcid_1843","128","32","","all","23_sweeps","2","","rte","","32","","","0.1","0.01","true","0.5181159420289855","","","","","0.015982013195753098","[0.01598201133310795,0.015982013195753098]","","","","0.6123188405797102","31","32","0.8367087244987488","29","30","","","","","","","","","","","","","191","1.4158453941345217","","","0.8528968691825867","","0.29772061109542847","","","","","","","0.5740072202166066","","","","","","","","","0.0017399543430656197","0.9982616901397704","0.0192085113376379","0.9823124408721924","{""values"":[49,7,2,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.00007294764509424567,0.015278138220310211,0.03048332966864109,0.04568852111697197,0.0608937107026577,0.07609890401363373,0.09130409359931946,0.10650928318500519,0.12171447277069092,0.13691966235637665,0.15212485194206238,0.1673300415277481,0.18253523111343384,0.19774042069911957,0.2129456251859665,0.22815081477165222,0.24335600435733795,0.2585611939430237,0.2737663686275482,0.28897157311439514,0.30417677760124207,0.3193819522857666,0.3345871567726135,0.34979233145713806,0.364997535943985,0.3802027106285095,0.39540791511535645,0.410613089799881,0.4258182942867279,0.44102346897125244,0.45622867345809937,0.4714338481426239,0.4866390526294708]}"
"23_S0_ID_159_MOD","finished","-","ricu","SWP0, modded","2024-01-08T07:52:37.000Z","121","","p1hrd0zk","","","2024-01-08T07:54:38.000Z","2024-01-08T07:54:38.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","4","0","80","2","","false","0.24","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_159","false","pcid_1843","128","32","","all","23_sweeps","1","","rte","","32","","","0.1","0.01","true","0.5289855072463768","","","","","0.017246410250663757","[0.017246410250663757,0.017246408388018608]","","","","0.6086956521739131","25","26","0.8364225625991821","29","30","","","","","","","","","","","","","189","1.410733938217163","","","0.8527803421020508","","0.29880720376968384","","","","","","","0.5812274368231047","","","","","","","","","0.0017709862440824509","0.9982306361198424","0.020277760922908783","0.9810378551483154","{""bins"":[0.00009798145038075745,0.01404539030045271,0.027992799878120422,0.04194020852446556,0.0558876171708107,0.06983502954244614,0.08378243446350098,0.09772984683513641,0.11167725175619125,0.1256246566772461,0.13957206904888153,0.15351948142051697,0.1674668937921524,0.18141429126262665,0.19536170363426208,0.20930911600589752,0.22325652837753296,0.2372039258480072,0.25115135312080383,0.2650987505912781,0.2790461480617523,0.29299357533454895,0.3069409728050232,0.3208884000778198,0.33483579754829407,0.3487831950187683,0.36273062229156494,0.3766780197620392,0.3906254172325134,0.40457284450531006,0.4185202419757843,0.43246766924858093,0.4464150667190552],""values"":[43,10,2,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"23_S0_ID_158_MOD","finished","-","ricu","SWP0, modded","2024-01-08T07:50:25.000Z","118","","shmkqyas","","","2024-01-08T07:52:23.000Z","2024-01-08T07:52:23.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","3","0","80","2","","false","0.24","0.00002","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_158","false","pcid_1842","128","32","","all","23_sweeps","3","","rte","","32","","","0.1","0.01","true","0.5869565217391305","","","","","0.02078181318938732","[0.02078181505203247,0.020781811326742172]","","","","0.6195652173913043","27","28","0.8991796970367432","23","24","","","","","","","","","","","","","187","1.2808339595794678","","","0.8381767272949219","","0.28676700592041016","","","","","","","0.5776173285198556","","","","","","","","","0.001705064671114087","0.998296558856964","0.029568545520305634","0.98308002948761","{""values"":[56,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.0001897668553283438,0.029796890914440155,0.05940401181578636,0.08901114016771317,0.11861825734376907,0.14822538197040558,0.1778324991464615,0.2074396312236786,0.2370467483997345,0.2666538655757904,0.2962610125541687,0.3258681297302246,0.3554752469062805,0.3850823640823364,0.41468948125839233,0.44429662823677063,0.47390374541282654,0.5035108327865601,0.5331180095672607,0.5627251267433167,0.5923322439193726,0.6219393610954285,0.6515464782714844,0.6811535954475403,0.7107607126235962,0.7403678297996521,0.769974946975708,0.7995820641517639,0.8291892409324646,0.8587963581085205,0.8884034752845764,0.9180105924606323,0.9476177096366882]}"
