"Name","Runtime","Notes","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","learning_rate","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","epoch","eval_loss","eval_p_max","eval_p_var","train_st2_loss","train_st2_p_max","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","vector_norms"
"19_S0_ID_092_MOD","179","-","NEW_GRAD_OUTPUT, SWP0, modded","bwcr08g4","finished","ricu","","","2024-01-03T20:13:45.000Z","2024-01-03T20:16:44.000Z","2024-01-03T20:16:44.000Z","","drax","","","","2","NVIDIA A40","0.24","0.00006","pcid_1353","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_092","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.751418634449936","0.7849167124290682","4","160","0.5101850628852844","3","128","9","1.077966809272766","0.9679358601570128","0.4508083164691925","0.484773725271225","0.9753875732421876","","","","","0.1136387214064598","[0.1136387288570404,0.1136387288570404]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.009808791801333427","0.9954386353492736","{""_type"":""histogram"",""bins"":[3.3418368161619583e-7,0.04410134255886078,0.0882023498415947,0.1323033571243286,0.17640437185764313,0.22050537168979645,0.26460638642311096,0.3087073862552643,0.3528083860874176,0.3969094157218933,0.44101041555404663,0.48511141538619995,0.5292124152183533,0.5733134150505066,0.6174144744873047,0.661515474319458,0.7056164741516113,0.7497174739837646,0.793818473815918,0.8379194736480713,0.8820204734802246,0.9261214733123779,0.970222532749176,1.0143234729766846,1.058424472808838,1.1025255918502808,1.146626591682434,1.1907275915145874,1.2348285913467407,1.278929591178894,1.3230305910110474,1.3671315908432007,1.411232590675354],""values"":[819,36,12,7,8,7,4,2,4,6,2,2,2,1,1,0,2,1,0,2,5,3,3,3,1,2,3,2,7,4,6,67]}"
"19_S0_ID_091_MOD","164","-","NEW_GRAD_OUTPUT, SWP0, modded","64irb56f","finished","ricu","","","2024-01-03T20:10:40.000Z","2024-01-03T20:13:24.000Z","2024-01-03T20:13:24.000Z","","drax","","","","2","NVIDIA A40","0.24","0.00006","pcid_1353","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_091","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7818048691195314","0.7821709683324181","3","128","0.4727623462677002","2","96","8","0.9805082082748412","0.9762664437294006","0.46268483996391296","0.13958847522735596","0.9753159284591676","","","","","0.05167027562856674","[0.05167027562856674,0.05167027190327644]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.006623635534197092","0.995767056941986","{""values"":[899,29,7,7,6,6,7,3,2,3,4,1,1,0,4,1,3,0,3,3,0,0,3,0,1,0,3,0,4,4,9,11],""_type"":""histogram"",""bins"":[0.000004768596681969939,0.04400436580181122,0.0880039632320404,0.1320035606622696,0.17600315809249878,0.22000275552272797,0.26400235295295715,0.30800196528434753,0.3520015478134155,0.3960011601448059,0.4400007426738739,0.4840003550052643,0.5279999375343323,0.5719995498657227,0.615999162197113,0.6599987149238586,0.703998327255249,0.7479979395866394,0.7919975519180298,0.8359971046447754,0.8799967169761658,0.9239963293075562,0.9679959416389465,1.011995553970337,1.0559951066970825,1.0999946594238281,1.1439943313598633,1.1879938840866089,1.231993556022644,1.2759931087493896,1.3199926614761353,1.3639923334121704,1.407991886138916]}"
"19_S0_ID_090_MOD","153","-","NEW_GRAD_OUTPUT, SWP0, modded","wcg854wh","finished","ricu","","","2024-01-03T20:07:46.000Z","2024-01-03T20:10:19.000Z","2024-01-03T20:10:19.000Z","","drax","","","","2","NVIDIA A40","0.24","0.00006","pcid_1353","1","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_090","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7592897675269998","0.789492952590152","2","96","0.4731685221195221","2","96","7","0.8811623454093933","0.9649020433425904","0.44243165850639343","0.1977171003818512","0.9512830972671508","","","","","0.07606814801692963","[0.07606816291809082,0.07606814056634903]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03884592652320862","0.9837421178817748","{""_type"":""histogram"",""bins"":[0.000003164632516927668,0.04345691576600075,0.0869106650352478,0.13036441802978516,0.1738181710243225,0.21727192401885986,0.2607256770133972,0.30417943000793457,0.3476331830024719,0.3910869359970093,0.43454068899154663,0.4779944121837616,0.5214481949806213,0.5649019479751587,0.608355700969696,0.6518094539642334,0.6952632069587708,0.7387169599533081,0.7821706533432007,0.825624406337738,0.8690781593322754,0.9125319123268127,0.9559856653213501,0.9994394183158875,1.0428931713104248,1.086346983909607,1.1298006772994995,1.1732544898986816,1.2167081832885742,1.2601619958877563,1.303615689277649,1.347069501876831,1.3905231952667236],""values"":[728,106,44,22,15,11,8,6,8,5,6,3,1,2,1,1,2,0,3,3,1,2,2,1,3,4,4,6,4,4,11,7]}"
"19_S0_ID_089_MOD","289","-","NEW_GRAD_OUTPUT, SWP0, modded","lwvg8uc0","finished","ricu","","","2024-01-03T20:02:36.000Z","2024-01-03T20:07:25.000Z","2024-01-03T20:07:25.000Z","","drax","","","","2","NVIDIA A40","0.2","0.000008","pcid_1352","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_089","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7774116785648911","0.7861980596741717","10","352","0.5049998760223389","8","288","15","0.6284710168838501","0.92959725856781","0.38169777393341064","0.16374951601028442","0.9348959922790528","","","","","0.052263014018535614","[0.052263014018535614,0.052263014018535614]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08668334037065506","0.9606371521949768","{""_type"":""histogram"",""bins"":[0.000028997032131883316,0.039915699511766434,0.07980240136384964,0.11968909949064255,0.15957580506801605,0.19946250319480896,0.23934920132160187,0.2792358994483948,0.3191226124763489,0.3590092957019806,0.3988960087299347,0.4387827217578888,0.4786694049835205,0.5185561180114746,0.5584428310394287,0.598329484462738,0.6382161974906921,0.6781029105186462,0.7179896235466003,0.7578763365745544,0.7977629899978638,0.8376497030258179,0.877536416053772,0.9174231290817261,0.9573098421096802,0.9971964955329895,1.0370832681655884,1.0769699811935425,1.116856575012207,1.1567432880401611,1.1966300010681152,1.2365167140960693,1.2764034271240234],""values"":[738,131,47,24,15,11,4,0,3,4,2,2,2,0,3,3,1,4,1,3,1,1,4,0,3,0,3,1,3,4,2,4]}"
"19_S0_ID_088_MOD","334","-","NEW_GRAD_OUTPUT, SWP0, modded","dzwqq8mk","finished","ricu","","","2024-01-03T19:56:40.000Z","2024-01-03T20:02:14.000Z","2024-01-03T20:02:14.000Z","","drax","","","","2","NVIDIA A40","0.2","0.000008","pcid_1352","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_088","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7775947281713345","0.7790591250228812","13","448","0.5121460556983948","5","192","18","0.6806774735450745","0.9413183331489564","0.40389734506607056","0.17956827580928802","0.946780562400818","","","","","0.07187950611114502","[0.07187951356172562,0.07187951356172562]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04461248591542244","0.9730642437934875","{""_type"":""histogram"",""bins"":[0.0000056966182455653325,0.04239066317677498,0.08477563410997391,0.12716059386730194,0.16954557597637177,0.2119305431842804,0.25431549549102783,0.29670047760009766,0.3390854299068451,0.3814704120159149,0.42385536432266235,0.4662403464317322,0.508625328540802,0.551010251045227,0.5933952331542969,0.6357802152633667,0.6781651973724365,0.7205501794815063,0.7629351019859314,0.8053200840950012,0.847705066204071,0.8900900483131409,0.9324749708175659,0.9748599529266357,1.0172449350357056,1.0596299171447754,1.1020148992538452,1.144399881362915,1.1867847442626953,1.2291697263717651,1.271554708480835,1.3139396905899048,1.3563246726989746],""values"":[768,91,35,14,14,8,10,5,6,3,5,0,1,3,2,2,2,1,1,2,1,3,1,3,4,2,6,3,5,10,9,4]}"
"19_S0_ID_087_MOD","331","-","NEW_GRAD_OUTPUT, SWP0, modded","fx6cx4ip","finished","ricu","","","2024-01-03T19:50:48.000Z","2024-01-03T19:56:19.000Z","2024-01-03T19:56:19.000Z","","drax","","","","2","NVIDIA A40","0.2","0.000008","pcid_1352","1","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_087","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7755811825004576","0.776862529745561","13","448","0.5227456092834473","5","192","18","0.6907089948654175","0.9406942129135132","0.40182605385780334","0.2239276021718979","0.9435232877731324","","","","","0.07857494056224823","[0.07857494056224823,0.07857494056224823]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.060975778847932816","0.9701862335205078","{""_type"":""histogram"",""bins"":[0.000036501805880106986,0.04209309071302414,0.08414968103170395,0.12620626389980316,0.16826285421848297,0.21031944453716278,0.2523760497570038,0.2944326400756836,0.3364892303943634,0.3785458207130432,0.420602411031723,0.46265900135040283,0.5047155618667603,0.5467721819877625,0.5888287425041199,0.6308853626251221,0.6729419231414795,0.7149985432624817,0.7570551037788391,0.7991117238998413,0.8411682844161987,0.8832249045372009,0.9252814650535583,0.9673380851745605,1.009394645690918,1.0514512062072754,1.0935078859329224,1.1355644464492798,1.1776210069656372,1.2196775674819946,1.2617342472076416,1.303790807723999,1.3458473682403564],""values"":[806,71,27,8,9,9,3,2,4,0,3,0,3,1,2,2,5,1,0,3,4,3,1,1,6,4,3,1,7,14,10,11]}"
"19_S0_ID_086_MOD","252","-","NEW_GRAD_OUTPUT, SWP0, modded","iea8twsy","finished","ricu","","","2024-01-03T19:46:15.000Z","2024-01-03T19:50:27.000Z","2024-01-03T19:50:27.000Z","","drax","","","","2","NVIDIA A40","0.2","0.00001","pcid_1351","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_086","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7547135273659161","0.7847336628226249","8","288","0.5012348890304565","6","224","13","0.7165871858596802","0.9370267987251282","0.3959673047065735","0.11859147250652312","0.9505214691162108","","","","","0.0388886034488678","[0.0388886034488678,0.0388886034488678]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06009757146239281","0.9689558744430542","{""_type"":""histogram"",""values"":[808,108,37,15,9,6,4,2,1,2,0,3,2,3,2,0,1,3,3,0,1,0,1,0,0,1,2,2,2,2,1,3],""bins"":[0.00006227793346624821,0.0409570075571537,0.08185173571109772,0.12274646759033203,0.16364119946956635,0.20453593134880066,0.24543066322803497,0.2863253951072693,0.3272201120853424,0.3681148588657379,0.40900957584381104,0.44990432262420654,0.49079903960227966,0.5316937565803528,0.5725885033607483,0.6134832501411438,0.6543779373168945,0.69527268409729,0.7361674308776855,0.777062177658081,0.8179568648338318,0.8588516116142273,0.8997463583946228,0.9406410455703735,0.981535792350769,1.0224305391311646,1.06332528591156,1.1042200326919556,1.145114779472351,1.186009407043457,1.2269041538238525,1.267798900604248,1.3086936473846436]}"
"19_S0_ID_085_MOD","214","-","NEW_GRAD_OUTPUT, SWP0, modded","ckq5y9uw","finished","ricu","","","2024-01-03T19:42:19.000Z","2024-01-03T19:45:53.000Z","2024-01-03T19:45:53.000Z","","drax","","","","2","NVIDIA A40","0.2","0.00001","pcid_1351","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_085","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7803404722679846","0.7825370675453048","6","224","0.4995794594287872","5","192","11","0.6147165298461914","0.9269558787345886","0.37972724437713623","0.19483435153961184","0.9274038076400756","","","","","0.0741487592458725","[0.0741487592458725,0.0741487517952919]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07728486508131027","0.9608269929885864","{""_type"":""histogram"",""bins"":[7.840674243198009e-7,0.04043993726372719,0.0808790922164917,0.12131824344396591,0.16175739467144012,0.20219655334949493,0.24263569712638855,0.28307485580444336,0.32351401448249817,0.363953173160553,0.4043923020362854,0.4448314607143402,0.485270619392395,0.5257097482681274,0.5661489367485046,0.6065880656242371,0.6470272541046143,0.6874663829803467,0.7279055118560791,0.7683447003364563,0.8087838292121887,0.8492230176925659,0.8896621465682983,0.9301012754440308,0.970540463924408,1.0109796524047852,1.0514187812805176,1.09185791015625,1.1322970390319824,1.1727361679077148,1.2131754159927368,1.2536145448684692,1.2940536737442017],""values"":[697,106,59,29,16,15,11,8,4,2,5,2,3,5,3,4,1,3,4,3,2,3,2,1,2,3,5,6,2,12,1,5]}"
"19_S0_ID_084_MOD","317","-","NEW_GRAD_OUTPUT, SWP0, modded","uomffqqk","finished","ricu","","","2024-01-03T19:36:41.000Z","2024-01-03T19:41:58.000Z","2024-01-03T19:41:58.000Z","","drax","","","","2","NVIDIA A40","0.2","0.00001","pcid_1351","1","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_084","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7775947281713345","0.7829031667581915","12","416","0.5196771025657654","4","160","17","0.720104992389679","0.9489511847496032","0.4155642092227936","0.13727016746997833","0.9557968974113464","","","","","0.0478849858045578","[0.0478849895298481,0.0478849858045578]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05293918028473854","0.9766148924827576","{""_type"":""histogram"",""bins"":[0.00000993086359812878,0.04237856715917587,0.08474721014499664,0.12711584568023682,0.169484481215477,0.21185311675071716,0.25422176718711853,0.2965903878211975,0.3389590382575989,0.38132768869400024,0.4236963093280792,0.4660649597644806,0.5084335803985596,0.5508022308349609,0.5931708812713623,0.6355395317077637,0.6779081225395203,0.7202767729759216,0.762645423412323,0.8050140738487244,0.847382664680481,0.8897513151168823,0.9321199655532837,0.9744886159896851,1.0168572664260864,1.0592259168624878,1.1015945672988892,1.1439632177352905,1.1863317489624023,1.2287003993988037,1.271069049835205,1.3134377002716064,1.3558063507080078],""values"":[865,54,25,12,6,4,3,3,1,4,2,0,3,0,4,1,3,0,1,2,3,4,2,0,0,1,1,1,1,5,5,8]}"
"19_S0_ID_083_MOD","182","-","NEW_GRAD_OUTPUT, SWP0, modded","0ydpwo0a","finished","ricu","","","2024-01-03T19:33:17.000Z","2024-01-03T19:36:19.000Z","2024-01-03T19:36:19.000Z","","drax","","","","2","NVIDIA A40","0.2","0.00002","pcid_1350","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_083","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7830862163646348","0.7849167124290682","4","160","0.4856530427932739","3","128","9","0.7397615909576416","0.9596005082130432","0.4315835833549499","0.16906112432479858","0.9632842540740968","","","","","0.04952840879559517","[0.04952840507030487,0.04952840507030487]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05843888968229294","0.9806717038154602","{""bins"":[0.000025292187274317257,0.04246898740530014,0.08491268008947372,0.1273563802242279,0.1698000729084015,0.21224376559257507,0.25468745827674866,0.29713115096092224,0.3395748436450958,0.3820185661315918,0.4244622588157654,0.46690595149993896,0.5093496441841125,0.5517933368682861,0.5942370295524597,0.6366807222366333,0.6791244149208069,0.7215681076049805,0.764011800289154,0.8064554929733276,0.8488991856575012,0.8913428783416748,0.9337865710258484,0.9762303233146667,1.0186740159988403,1.0611176490783691,1.1035614013671875,1.1460050344467163,1.1884487867355347,1.2308924198150635,1.2733361721038818,1.3157798051834106,1.358223557472229],""values"":[859,64,17,10,11,4,1,5,0,2,4,2,4,2,2,3,1,1,0,0,0,0,3,1,1,2,1,1,2,2,9,10],""_type"":""histogram""}"
"19_S0_ID_082_MOD","183","-","NEW_GRAD_OUTPUT, SWP0, modded","tjx7cmvg","finished","ricu","","","2024-01-03T19:29:53.000Z","2024-01-03T19:32:56.000Z","2024-01-03T19:32:56.000Z","","drax","","","","2","NVIDIA A40","0.2","0.00002","pcid_1350","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_082","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7803404722679846","0.7885777045579352","4","160","0.4905526638031006","3","128","9","0.7718313336372375","0.9575502276420592","0.43138858675956726","0.10449309647083282","0.9598883986473083","","","","","0.04998285695910454","[0.04998285695910454,0.04998286068439483]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02286543510854244","0.9855906963348388","{""_type"":""histogram"",""values"":[820,82,24,13,12,5,7,4,4,1,4,1,4,4,1,4,3,3,1,1,1,3,4,2,0,1,1,2,0,4,2,6],""bins"":[0.000002575516646174947,0.04317927733063698,0.08635597676038742,0.12953267991542816,0.1727093756198883,0.21588608622550964,0.2590627670288086,0.30223947763442993,0.34541618824005127,0.3885928690433502,0.43176957964897156,0.4749462902545929,0.5181229710578918,0.5612996816635132,0.6044763922691345,0.6476531028747559,0.6908298134803772,0.7340064644813538,0.7771831750869751,0.8203598856925964,0.8635365962982178,0.9067133069038391,0.9498900175094604,0.993066668510437,1.0362434387207031,1.0794200897216797,1.1225967407226562,1.1657735109329224,1.208950161933899,1.252126932144165,1.2953035831451416,1.3384803533554077,1.3816570043563843]}"
"19_S0_ID_081_MOD","387","-","NEW_GRAD_OUTPUT, SWP0, modded","ow7xdtm2","finished","ricu","","","2024-01-03T19:23:05.000Z","2024-01-03T19:29:32.000Z","2024-01-03T19:29:32.000Z","","drax","","","","2","NVIDIA A40","0.2","0.00002","pcid_1350","1","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_081","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7830862163646348","0.7845506132161816","16","544","0.5213190317153931","2","96","21","0.8905079960823059","0.9732760190963744","0.4566258192062378","0.09655647724866868","0.9841436743736268","","","","","0.026512254029512405","[0.026512254029512405,0.026512255892157555]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.031423311680555344","0.992349088191986","{""bins"":[0.0000022868216547067277,0.04344525560736656,0.08688822388648987,0.13033118844032288,0.17377415299415588,0.2172171175479889,0.2606600821018219,0.3041030466556549,0.3475460410118103,0.3909890055656433,0.4344319701194763,0.4778749346733093,0.5213178992271423,0.5647608637809753,0.6082038283348083,0.6516467928886414,0.6950897574424744,0.7385327219963074,0.7819756865501404,0.8254186511039734,0.8688616156578064,0.9123045802116394,0.9557475447654724,0.9991905689239502,1.0426335334777832,1.0860764980316162,1.1295194625854492,1.1729624271392822,1.2164053916931152,1.2598483562469482,1.3032913208007812,1.3467342853546143,1.3901772499084473],""values"":[970,11,1,5,4,2,3,2,0,0,0,1,0,1,0,1,1,0,2,0,2,0,0,0,0,2,0,0,1,2,5,8],""_type"":""histogram""}"
"19_S0_ID_080_MOD","421","-","NEW_GRAD_OUTPUT, SWP0, modded","mdm52p5y","finished","ricu","","","2024-01-03T19:15:44.000Z","2024-01-03T19:22:45.000Z","2024-01-03T19:22:45.000Z","","drax","","","","2","NVIDIA A40","0.2","0.00004","pcid_1349","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_080","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7834523155775215","0.7850997620355116","18","608","0.48402276635169983","3","128","23","1.2192403078079224","0.9855888485908508","0.4776577651500702","0.006587478797882795","0.9976804852485656","","","","","0.0035567234735935926","[0.0035567237064242363,0.0035567230079323053]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0005928890313953161","0.9994075298309326","{""_type"":""histogram"",""bins"":[8.370310524696833e-7,0.038105178624391556,0.07620951533317566,0.11431385576725006,0.15241819620132446,0.19052253663539886,0.22862687706947327,0.26673123240470886,0.30483555793762207,0.34293991327285767,0.3810442388057709,0.41914859414100647,0.4572529196739197,0.4953572750091553,0.5334616303443909,0.5715659260749817,0.6096702814102173,0.6477746367454529,0.6858789920806885,0.7239832878112793,0.7620876431465149,0.8001919984817505,0.8382963538169861,0.8764006495475769,0.9145050048828125,0.9526093602180481,0.9907137155532837,1.0288180112838745,1.0669224262237549,1.1050267219543457,1.1431310176849365,1.181235432624817,1.2193397283554077],""values"":[1018,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1]}"
"19_S0_ID_079_MOD","166","-","NEW_GRAD_OUTPUT, SWP0, modded","6ajipjh0","finished","ricu","","","2024-01-03T19:12:36.000Z","2024-01-03T19:15:22.000Z","2024-01-03T19:15:22.000Z","","drax","","","","2","NVIDIA A40","0.2","0.00004","pcid_1349","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_079","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.781072670693758","0.7944352919641223","3","128","0.5148302316665649","3","128","8","0.8549783229827881","0.9648571610450744","0.4443344175815582","0.10433979332447052","0.9743176102638244","","","","","0.04196568578481674","[0.04196569323539734,0.04196568578481674]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.018374480307102203","0.9905627369880676","{""bins"":[0.0000016351749536624993,0.0434751883149147,0.08694874495267868,0.13042229413986206,0.17389585077762604,0.21736940741539001,0.2608429491519928,0.30431652069091797,0.34779006242752075,0.3912636339664459,0.4347371757030487,0.4782107174396515,0.5216842889785767,0.5651578307151794,0.6086313724517822,0.6521049737930298,0.6955785155296326,0.7390520572662354,0.7825255990028381,0.8259991407394409,0.8694727420806885,0.9129462838172913,0.956419825553894,0.9998933672904968,1.0433669090270996,1.0868405103683472,1.1303139925003052,1.1737875938415527,1.2172611951828003,1.2607346773147583,1.3042082786560059,1.3476817607879639,1.3911553621292114],""values"":[908,28,14,11,6,2,2,5,1,2,4,2,1,0,2,2,1,1,0,1,1,1,2,2,3,2,5,4,2,3,2,4],""_type"":""histogram""}"
"19_S0_ID_078_MOD","185","-","NEW_GRAD_OUTPUT, SWP0, modded","e1eril4r","finished","ricu","","","2024-01-03T19:09:10.000Z","2024-01-03T19:12:15.000Z","2024-01-03T19:12:15.000Z","","drax","","","","2","NVIDIA A40","0.2","0.00004","pcid_1349","1","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_078","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7082189273293062","0.7869302580999451","4","160","0.5202640295028687","2","96","9","1.1414016485214231","0.964896559715271","0.44229215383529663","0.19506622850894928","0.975335657596588","","","","","0.05102282389998436","[0.05102282017469406,0.05102282389998436]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05758947134017944","0.9870457053184508","{""_type"":""histogram"",""bins"":[0.000006492919965239707,0.043511394411325455,0.08701629936695099,0.13052120804786682,0.17402610182762146,0.2175310105085373,0.2610359191894531,0.30454081296920776,0.3480457067489624,0.39155063033103943,0.43505552411079407,0.4785604178905487,0.5220653414726257,0.5655702352523804,0.609075129032135,0.6525800228118896,0.6960849165916443,0.7395898699760437,0.7830947637557983,0.826599657535553,0.8701045513153076,0.9136094450950623,0.9571143388748169,1.0006192922592163,1.0441241264343262,1.0876290798187256,1.131134033203125,1.1746388673782349,1.2181438207626343,1.2616486549377441,1.3051536083221436,1.3486584424972534,1.3921633958816528],""values"":[918,17,13,10,5,1,4,2,3,1,1,0,1,1,2,0,0,0,2,2,1,0,0,1,1,2,2,3,2,5,6,18]}"
"19_S0_ID_077_MOD","187","-","NEW_GRAD_OUTPUT, SWP0, modded","fbvu5y05","finished","ricu","","","2024-01-03T19:05:42.000Z","2024-01-03T19:08:49.000Z","2024-01-03T19:08:49.000Z","","drax","","","","2","NVIDIA A40","0.2","0.00006","pcid_1348","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_077","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7695405454878272","0.7807065714808713","4","160","0.5052758455276489","2","96","9","1.155346155166626","0.9789361953735352","0.4672646224498749","0.030151832848787308","0.9940354228019714","","","","","0.010289955884218216","[0.010289955884218216,0.010289955884218216]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005341135431081057","0.9971545934677124","{""_type"":""histogram"",""bins"":[3.814378715105704e-7,0.04399245232343674,0.08798452466726303,0.13197658956050873,0.17596866190433502,0.21996073424816132,0.2639528214931488,0.3079448938369751,0.3519369661808014,0.3959290385246277,0.439921110868454,0.4839131832122803,0.5279052257537842,0.5718973278999329,0.6158893704414368,0.6598814725875854,0.7038735151290894,0.747865617275238,0.7918576598167419,0.8358497619628906,0.8798418045043945,0.9238339066505432,0.9678259491920471,1.0118180513381958,1.0558100938796997,1.0998021364212036,1.143794298171997,1.187786340713501,1.2317783832550049,1.2757704257965088,1.3197625875473022,1.3637546300888062,1.40774667263031],""values"":[995,12,4,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2]}"
